TF,Target,Mode,PMID,Tf_age,Tg_age
EAPP,ABCB1,Activation,23542036,Vertebrata,Hominidae
EAPP,CDKN1A,Unknown,21258403,Vertebrata,Hominidae
EAPP,CDKN2A,Repression,15716352,Vertebrata,Hominidae
EAPP,MAOB,Repression,20980443,Vertebrata,Hominidae
EBF1,ATF5,Unknown,20423929,Opisthokonta,Hominidae
EBF3,CDKN1A,Activation,19934318,Opisthokonta,Hominidae
ECD,GCGR,Repression,22908259,Opisthokonta,Hominidae
EED,CPEB1,Unknown,23788032,Opisthokonta,Vertebrata
EGF,STAT1,Unknown,11939722,Opisthokonta,Opisthokonta
EGR1,ABCB1,Activation,11488907;7565762,Opisthokonta,> Eukaryota
EGR1,ABCB1,Unknown,10392899;10860921,Opisthokonta,Opisthokonta
EGR1,ACE,Activation,12433834,Opisthokonta,Opisthokonta
EGR1,ACE,Unknown,14679188,Opisthokonta,Eumetazoa
EGR1,ACHE,Unknown,7559515,Opisthokonta,Mammalia
EGR1,AKR1B1,Unknown,12890669,Eumetazoa,Opisthokonta
EGR1,ALOX5,Activation,9062372,Vertebrata,Opisthokonta
EGR1,ALOX5,Repression,15517885,Vertebrata,Opisthokonta
EGR1,ALOX5,Unknown,10436859,Vertebrata,Mammalia
EGR1,AR,Repression,15517885,Vertebrata,Vertebrata
EGR1,ATF3,Activation,21205742,Eumetazoa,Opisthokonta
EGR1,ATF3,Unknown,16489044,Vertebrata,Opisthokonta
EGR1,BCAR1,Activation,22431919,Vertebrata,Opisthokonta
EGR1,CACNA1H,Unknown,22431737,Vertebrata,Eumetazoa
EGR1,CCND1,Activation,11502738,Vertebrata,Vertebrata
EGR1,CCND1,Unknown,20590664,Opisthokonta,Vertebrata
EGR1,CCND2,Unknown,20590664,Opisthokonta,Vertebrata
EGR1,CD28,Unknown,10510368,Vertebrata,Vertebrata
EGR1,CDK5R1,Activation,15289351,Eukaryota,Eukaryota
EGR1,CDKN1A,Activation,12690110,Opisthokonta,Opisthokonta
EGR1,CHGA,Activation,12456801,Vertebrata,Hominidae
EGR1,CXCL8,Repression,15517885,Vertebrata,Hominidae
EGR1,CXCL8,Unknown,19837667,Vertebrata,Hominidae
EGR1,CYP2B6,Activation,18303024,Vertebrata,Hominidae
EGR1,DMRT1,Unknown,11870074,Vertebrata,Hominidae
EGR1,EAPP,Activation,18588995,Vertebrata,Hominidae
EGR1,EGFR,Activation,11830539,Vertebrata,> Eukaryota
EGR1,EP300,Activation,18798221;20414733,Vertebrata,Opisthokonta
EGR1,EP300,Unknown,15635605,Vertebrata,Mammalia
EGR1,F3,Unknown,10707957;8576248,Vertebrata,Vertebrata
EGR1,FAP,Activation,20515787,Vertebrata,Eumetazoa
EGR1,FAP,Repression,20515787,Vertebrata,Opisthokonta
EGR1,FAS,Repression,9300687,Vertebrata,> Eukaryota
EGR1,FASLG,Unknown,14563113,Vertebrata,Vertebrata
EGR1,FCER2,Repression,9300687,Vertebrata,Vertebrata
EGR1,FGF2,Activation,8702507,Vertebrata,Vertebrata
EGR1,FLT1,Unknown,10828020,Vertebrata,Opisthokonta
EGR1,FN1,Activation,15608673;9933644,Vertebrata,Vertebrata
EGR1,FN1,Unknown,10783396,Vertebrata,Eukaryota
EGR1,GDF15,Activation,17715378,Vertebrata,Eukaryota
EGR1,GDF15,Unknown,14662774,Vertebrata,Opisthokonta
EGR1,GDNF,Unknown,9729303,Vertebrata,Opisthokonta
EGR1,GGPS1,Unknown,21983072,Vertebrata,Eukaryota
EGR1,HIF1A,Activation,18506761,Vertebrata,Hominidae
EGR1,HPSE,Activation,15709168;16007175,Vertebrata,Opisthokonta
EGR1,HPSE,Unknown,17656651;20403028,Vertebrata,Vertebrata
EGR1,HSD11B2,Repression,15659537,Vertebrata,Opisthokonta
EGR1,HYAL1,Activation,18718911,Vertebrata,Opisthokonta
EGR1,IFNG,Unknown,8900159,Vertebrata,> Eukaryota
EGR1,IGF2,Activation,8634146,Vertebrata,Vertebrata
EGR1,IGF2,Unknown,10606246;11336542;9610618,Vertebrata,Eumetazoa
EGR1,IL2,Unknown,12560487,Vertebrata,Opisthokonta
EGR1,IL2RB,Unknown,9199305,Vertebrata,Eumetazoa
EGR1,IL3,Activation,8035792,Vertebrata,Eumetazoa
EGR1,IL6,Repression,15517885,Vertebrata,Eumetazoa
EGR1,IMPDH2,Unknown,7896827,Vertebrata,Opisthokonta
EGR1,KLK3,Repression,15517885,Vertebrata,Hominidae
EGR1,LDLR,Activation,12235180,Vertebrata,Hominidae
EGR1,LDLR,Unknown,12947119,Vertebrata,Opisthokonta
EGR1,LHB,Activation,10319325,Vertebrata,Vertebrata
EGR1,LHB,Unknown,19106114,Vertebrata,Hominidae
EGR1,LMTK2,Activation,15289351,Vertebrata,Hominidae
EGR1,LTB,Unknown,8786306,Vertebrata,Opisthokonta
EGR1,MMP14,Activation,17158885,Vertebrata,> Eukaryota
EGR1,MYB,Repression,7559553,Vertebrata,> Eukaryota
EGR1,NAB2,Activation,16260776;20506119,Vertebrata,> Eukaryota
EGR1,NFKB1,Unknown,10671503,Vertebrata,Eukaryota
EGR1,PCSK2,Activation,9359835,Vertebrata,Vertebrata
EGR1,PDGFB,Activation,16092976,Vertebrata,> Eukaryota
EGR1,PDGFC,Activation,15247255,Vertebrata,Vertebrata
EGR1,PLAU,Activation,21283769,Vertebrata,> Eukaryota
EGR1,PLAUR,Activation,21283769,Vertebrata,Vertebrata
EGR1,POR,Unknown,10864447,Vertebrata,Vertebrata
EGR1,PPARG,Unknown,12011097,Vertebrata,Vertebrata
EGR1,PSEN2,Unknown,14585504,Vertebrata,Hominidae
EGR1,PTEN,Activation,17516844;20514024,Vertebrata,Vertebrata
EGR1,PTEN,Unknown,20959484,Vertebrata,Vertebrata
EGR1,PTGES,Activation,21983014,Vertebrata,Vertebrata
EGR1,PTGS2,Repression,15517885,Vertebrata,Opisthokonta
EGR1,PTP4A1,Unknown,9988683,Vertebrata,Vertebrata
EGR1,RBL2,Activation,22431919,Vertebrata,> Eukaryota
EGR1,SLC4A2,Activation,22228178,Vertebrata,Vertebrata
EGR1,SLC4A2,Unknown,23121767,Vertebrata,Eumetazoa
EGR1,SLC9A3,Activation,16464174,Vertebrata,Vertebrata
EGR1,SOD1,Activation,9867871,Vertebrata,Vertebrata
EGR1,SOX18,Unknown,20054233,Vertebrata,Opisthokonta
EGR1,SPRY1,Unknown,21826097,Vertebrata,Vertebrata
EGR1,STIM1,Activation,20123987,Vertebrata,Opisthokonta
EGR1,STMN1,Unknown,19786090,Vertebrata,Eumetazoa
EGR1,SYN1,Activation,8195167,Vertebrata,Vertebrata
EGR1,SYN2,Unknown,7592648,Vertebrata,Vertebrata
EGR1,TBXA2R,Unknown,18698092,Vertebrata,Vertebrata
EGR1,TCF4,Activation,18798221,Vertebrata,Opisthokonta
EGR1,TFPI2,Unknown,12757776,Vertebrata,Opisthokonta
EGR1,TGFBR2,Unknown,10982796,Vertebrata,Vertebrata
EGR1,TH,Unknown,20124442,Vertebrata,Primates
EGR1,TMPO,Activation,19747485,Vertebrata,Hominidae
EGR1,TNF,Activation,10913190;14767560,Vertebrata,
EGR1,TNFSF10,Repression,17932312,Vertebrata,Opisthokonta
EGR1,TOE1,Unknown,19508870,Vertebrata,Vertebrata
EGR1,TP53,Activation,9242687,Vertebrata,Eumetazoa
EGR1,TP73,Unknown,16990849,Vertebrata,Mammalia
EGR1,UBE2S,Activation,18780286,Vertebrata,Vertebrata
EGR1,VEGFA,Activation,20489156,Vertebrata,Opisthokonta
EGR1,VEGFA,Repression,15517885,Vertebrata,Eumetazoa
EGR1,VEGFA,Unknown,9049304,Vertebrata,Eumetazoa
EGR1,WNT4,Repression,18281035,Vertebrata,Hominidae
EGR1,WNT4,Unknown,21436631,Vertebrata,Hominidae
EGR2,FASLG,Repression,19651900,Vertebrata,Vertebrata
EGR2,GJB1,Unknown,11493034,Vertebrata,
EGR2,IDO1,Unknown,24007274,Vertebrata,Vertebrata
EGR2,IGF2,Unknown,9610618,Vertebrata,Eumetazoa
EGR2,IL6,Unknown,24007274,Vertebrata,> Eukaryota
EGR2,LIF,Unknown,24007274,Vertebrata,Vertebrata
EGR2,MPZ,Unknown,21179557,Vertebrata,Hominidae
EGR2,PTGS2,Unknown,24007274,Vertebrata,Opisthokonta
EGR2,SCD5,Repression,22510410,Vertebrata,Mammalia
EGR3,CAT,Activation,1906159,Vertebrata,Vertebrata
EGR3,NAB2,Activation,20506119,Vertebrata,Opisthokonta
EGR3,SPRY1,Unknown,21826097,Vertebrata,Opisthokonta
EHF,DCDC2,Repression,22733135,Vertebrata,Mammalia
EHF,SPRR1B,Activation,12682075,Vertebrata,Hominidae
EHMT2,BIRC5,Unknown,17124180,Vertebrata,Hominidae
EHMT2,CDKN1A,Unknown,16287849,Vertebrata,Hominidae
EHMT2,RUNX3,Activation,18850007,Vertebrata,Hominidae
EHMT2,SIAH1,Repression,21847359,Vertebrata,Hominidae
EIF2AK2,CD4,Unknown,8995707,Vertebrata,Hominidae
EIF2AK2,IRS2,Unknown,20685959,Vertebrata,Hominidae
ELF1,BRCA2,Unknown,10557089,Vertebrata,Hominidae
ELF1,CD68,Activation,12676954,Vertebrata,Hominidae
ELF1,CYBB,Unknown,10233904,Vertebrata,Hominidae
ELF1,ERBB2,Unknown,7914192,Vertebrata,Hominidae
ELF1,FCER1A,Repression,11971001,Vertebrata,Hominidae
ELF1,FLI1,Activation,19829305,Vertebrata,Hominidae
ELF1,MEIS1,Activation,20600580,Vertebrata,Hominidae
ELF1,TEK,Activation,19674970,Vertebrata,Hominidae
ELF1,TLR9,Unknown,15294971,Vertebrata,Hominidae
ELF2,TEK,Activation,10347098,Vertebrata,Hominidae
ELF2,VCP,Activation,18544453,Vertebrata,Hominidae
ELF3,CLDN7,Unknown,17060315,Vertebrata,Hominidae
ELF3,KRT4,Repression,10773884,Vertebrata,Hominidae
ELF3,MMP9,Repression,18302674,Vertebrata,Hominidae
ELF3,PTGS2,Unknown,15794755,Vertebrata,Hominidae
ELF3,SPRR1A,Unknown,9733767,Hominidae,Hominidae
ELF3,SPRR1B,Activation,12682075,Hominidae,Hominidae
ELF3,SPRR2A,Activation,10773884,Hominidae,Hominidae
ELF3,SPRR3,Unknown,9889002,Hominidae,Hominidae
ELF3,TIMP3,Activation,12407165,Hominidae,Hominidae
ELF4,CXCL8,Activation,14625302,Hominidae,Hominidae
ELF4,CXCL8,Repression,12438253,Vertebrata,Hominidae
ELF4,HBD,Activation,15286431,Hominidae,Hominidae
ELF4,MDM2,Unknown,23393136,Hominidae,Hominidae
ELF4,MMP9,Repression,12438253,Hominidae,Eumetazoa
ELF4,TP53,Repression,20805247,Hominidae,Opisthokonta
ELK1,CITED2,Unknown,16740701,Hominidae,Vertebrata
ELK1,DAP3,Unknown,19536094,Hominidae,Vertebrata
ELK1,EIF2AK1,Activation,19133234,Vertebrata,Eukaryota
ELK1,ERBB2,Unknown,7914192,Hominidae,Vertebrata
ELK1,EZH2,Activation,22222375,Hominidae,> Eukaryota
ELK1,FOS,Unknown,11313879;11846562;20682780,Hominidae,Eukaryota
ELK1,FOSL1,Activation,15806162,Hominidae,Eukaryota
ELK1,FUT4,Unknown,11006292,Hominidae,Hominidae
ELK1,MCL1,Unknown,9880563,Hominidae,Opisthokonta
ELK1,MECOM,Activation,22689058,Vertebrata,Mammalia
ELK1,MUC4,Activation,19757157,Hominidae,
ELK1,PDGFB,Unknown,9690620,Hominidae,Primates
ELK1,PSEN1,Activation,12750007,Hominidae,Eumetazoa
ELK1,PTPRZ1,Unknown,20224786,Hominidae,Hominidae
ELK1,SKP2,Unknown,16969077,Hominidae,Hominidae
ELK1,SRF,Unknown,15531578,Hominidae,Hominidae
ELK1,TLR9,Unknown,15294971,Vertebrata,Hominidae
ELK1,TNFRSF10B,Activation,21044953,Vertebrata,Hominidae
ELK1,WISP2,Unknown,16740701,Vertebrata,Hominidae
ELK1,ZFP36,Unknown,22433566,Vertebrata,> Eukaryota
ELK3,MYH6,Repression,12933792,Vertebrata,Eukaryota
ELK4,FOS,Activation,9734357,Vertebrata,Vertebrata
ELK4,FOS,Unknown,11846562,Vertebrata,Vertebrata
ELK4,MCL1,Unknown,21846680,Vertebrata,Vertebrata
ELK4,NR2C2,Unknown,21126370,Vertebrata,Vertebrata
ELL,BAX,Repression,15851483,Vertebrata,Vertebrata
ELL,CDKN1A,Repression,15851483,Vertebrata,Opisthokonta
ELL,E2F1,Repression,24344198,Vertebrata,Eumetazoa
ELL,MDM2,Repression,15851483,Vertebrata,Eumetazoa
EN1,UTRN,Repression,21672318,Vertebrata,Eukaryota
ENO1,HSD3B2,Unknown,15642786,Vertebrata,Vertebrata
ENO1,MYC,Repression,10681589;9119380,Vertebrata,Mammalia
ENO1,MYC,Unknown,10528225;10802057;18490439;20412594;7880838,Vertebrata,Vertebrata
ENO1,MYCN,Unknown,15382088,Vertebrata,> Eukaryota
ENO1,PTGS2,Unknown,19846662,Vertebrata,Eumetazoa
EOMES,IFNG,Unknown,20056084,Vertebrata,Eumetazoa
EP300,ABCB1,Unknown,22154511,Vertebrata,Eumetazoa
EP300,ALOX15,Activation,12517954,Vertebrata,Vertebrata
EP300,BIRC5,Activation,19102934,Mammalia,Opisthokonta
EP300,BIRC5,Repression,19102934,Mammalia,Vertebrata
EP300,BRCA1,Activation,23353771,Mammalia,Vertebrata
EP300,BRCA1,Unknown,23285190,Mammalia,Vertebrata
EP300,CA9,Activation,16270297,Mammalia,Vertebrata
EP300,CCNB2,Unknown,12482752,Mammalia,Eumetazoa
EP300,CCND1,Unknown,20101207,Vertebrata,> Eukaryota
EP300,CCNE1,Activation,12414652,Vertebrata,Vertebrata
EP300,CDKN1A,Activation,21245169,Vertebrata,Vertebrata
EP300,CDKN1A,Unknown,21858218;22000024,Vertebrata,Vertebrata
EP300,CDKN2B,Unknown,19419955;22000024,Vertebrata,> Eukaryota
EP300,COL1A2,Unknown,24058639,Vertebrata,> Eukaryota
EP300,CRABP1,Activation,18000064,Vertebrata,Vertebrata
EP300,CREBBP,Unknown,9651310,Vertebrata,Vertebrata
EP300,CXCL8,Unknown,19966855,Vertebrata,> Eukaryota
EP300,CYBB,Repression,14605447,Vertebrata,> Eukaryota
EP300,CYP1B1,Unknown,20631054,Vertebrata,Eukaryota
EP300,DNMT1,Activation,19275888,Vertebrata,Eukaryota
EP300,EIF2AK1,Activation,19133234,Vertebrata,Vertebrata
EP300,EPO,Activation,20368990,Vertebrata,Vertebrata
EP300,ERBB2,Unknown,9045619,Vertebrata,Opisthokonta
EP300,EZH2,Unknown,25088689,Vertebrata,Vertebrata
EP300,GFAP,Activation,20414733,Vertebrata,Vertebrata
EP300,HINFP,Activation,17826007,Vertebrata,Hominidae
EP300,IFNG,Activation,12836278,Vertebrata,Hominidae
EP300,IGF1,Unknown,18281476,Vertebrata,Hominidae
EP300,IGFBP3,Activation,12200149,Vertebrata,Hominidae
EP300,IL12B,Activation,15482860,Vertebrata,Hominidae
EP300,IL5,Unknown,16922677,Vertebrata,Hominidae
EP300,IL6,Unknown,19966855,Vertebrata,Hominidae
EP300,KLK3,Unknown,23884959,Vertebrata,Vertebrata
EP300,KRT16,Activation,12954631;16214953,Opisthokonta,Vertebrata
EP300,LAMA3,Repression,10713141,Opisthokonta,Opisthokonta
EP300,MDM2,Unknown,11591713,Opisthokonta,Opisthokonta
EP300,MGMT,Unknown,22675172,Opisthokonta,Opisthokonta
EP300,MMP9,Activation,18985009,Eumetazoa,> Eukaryota
EP300,MYC,Repression,19279113,> Eukaryota,> Eukaryota
EP300,NFKB1,Unknown,9560267,> Eukaryota,Vertebrata
EP300,NR0B2,Activation,18842595,> Eukaryota,Opisthokonta
EP300,NR1H4,Repression,18842595,> Eukaryota,Opisthokonta
EP300,PARP1,Unknown,17065349,> Eukaryota,Opisthokonta
EP300,PCNA,Repression,10618724,Opisthokonta,Opisthokonta
EP300,PTGS2,Activation,12471036,Eumetazoa,Eumetazoa
EP300,PTGS2,Unknown,12057991;17237818;17395887,Eumetazoa,Eumetazoa
EP300,RAD51,Unknown,23285190,Eumetazoa,Opisthokonta
EP300,RELA,Unknown,21146504,Eumetazoa,Eumetazoa
EP300,RS1,Unknown,18927113,Eumetazoa,> Eukaryota
EP300,S100A4,Unknown,17143014,Eumetazoa,Vertebrata
EP300,SLC9A2,Unknown,11254504,Eumetazoa,Mammalia
EP300,TBXAS1,Activation,14565864,Eumetazoa,Vertebrata
EP300,THBD,Repression,15677570,Eumetazoa,Vertebrata
EP300,TP73,Activation,11115495,Eumetazoa,> Eukaryota
EP300,TRIM22,Activation,23670564,Eumetazoa,> Eukaryota
EP300,VCAM1,Activation,19281832,Eumetazoa,Opisthokonta
EP300,VEGFA,Activation,22789427,Eumetazoa,> Eukaryota
EP300,WT1,Activation,15752709;18064385,Eumetazoa,> Eukaryota
EP300,YY1,Unknown,11486036,Eumetazoa,Vertebrata
EP300,ZEB1,Unknown,16804902,Eumetazoa,Vertebrata
EPAS1,CA9,Activation,12171890,Eumetazoa,
EPAS1,CCR7,Activation,19305150,Eumetazoa,Vertebrata
EPAS1,COL10A1,Activation,20495570,Eumetazoa,Eukaryota
EPAS1,FLT1,Activation,15192019;19616846,Eumetazoa,> Eukaryota
EPAS1,MMP14,Activation,15592504,Eumetazoa,Opisthokonta
EPAS1,MSC,Activation,21081659,Eumetazoa,Eumetazoa
EPAS1,PTPRZ1,Unknown,20224786,Eumetazoa,Opisthokonta
EPAS1,SERPINE1,Activation,15039136,Eumetazoa,Vertebrata
EPAS1,USF2,Unknown,23991099,Eumetazoa,Eumetazoa
EPAS1,VEGFA,Activation,11301389;11751212;16900513;19080330,Eumetazoa,Hominidae
EPAS1,VEGFA,Unknown,15156561;16920734,Eumetazoa,Hominidae
ERCC2,BAX,Activation,22387547,Eumetazoa,Hominidae
ERCC2,BCL2,Repression,22387547,Eumetazoa,Opisthokonta
ERCC2,CDKN1A,Activation,22387547,Eumetazoa,> Eukaryota
ERCC2,CPD,Unknown,12713809,Eumetazoa,Vertebrata
ERCC2,E2F1,Unknown,9400991,Eumetazoa,Vertebrata
ERCC2,LAMTOR5,Repression,22387547,Eumetazoa,Vertebrata
ERCC2,TP53,Activation,22387547,Eumetazoa,Vertebrata
ERCC2,XPA,Unknown,24953096,Eumetazoa,Eumetazoa
ERF,ETS2,Repression,7588608,Eumetazoa,Vertebrata
ERF,PRL,Repression,9822660,Eumetazoa,Vertebrata
ERF,UTRN,Repression,17507653,Eumetazoa,Vertebrata
ERG,ADAMTS1,Activation,19396168,Eumetazoa,Opisthokonta
ERG,CDH5,Unknown,19359602,Eumetazoa,Vertebrata
ERG,CRISP3,Unknown,21814574,Eumetazoa,Mammalia
ERG,CXCL8,Repression,19359602;22235125,Eumetazoa,> Eukaryota
ERG,CXCR4,Activation,19396168;23918819,Eumetazoa,Opisthokonta
ERG,ENG,Activation,22235125,Eumetazoa,Eumetazoa
ERG,ENG,Unknown,19359602,Eumetazoa,Vertebrata
ERG,EPB41L3,Repression,20860828,Eumetazoa,Vertebrata
ERG,EPB41L4B,Activation,20860828,Eumetazoa,Vertebrata
ERG,ERG,Activation,21536859,Eumetazoa,Eukaryota
ERG,FGF2,Repression,12137767,Eumetazoa,Eumetazoa
ERG,HIST1H4L,Unknown,23185447,Eumetazoa,Opisthokonta
ERG,HMOX1,Unknown,10022513,Eumetazoa,Vertebrata
ERG,HPGD,Unknown,21178489,Eumetazoa,Eukaryota
ERG,ICAM1,Repression,22235125,Eumetazoa,Hominidae
ERG,ICAM2,Unknown,10574717;19359602,Eumetazoa,Eukaryota
ERG,ILK,Repression,23027626,Eumetazoa,Vertebrata
ERG,KCNN2,Unknown,23185447,Eumetazoa,Opisthokonta
ERG,PIM1,Activation,22140532,Eumetazoa,Vertebrata
ERG,SOX4,Unknown,24435928,Eumetazoa,Eumetazoa
ERG,SPP1,Activation,21669963,Eumetazoa,Opisthokonta
ERG,TDRD1,Activation,23319146,Eumetazoa,> Eukaryota
ERG,TDRD1,Repression,23555854,Opisthokonta,Opisthokonta
ERG,TFF3,Unknown,21170267,Opisthokonta,> Eukaryota
ERG,TMPRSS2,Unknown,24418414,Opisthokonta,> Eukaryota
ERG,VIM,Activation,8895512,Opisthokonta,Opisthokonta
ERG,VWF,Activation,22235125,Opisthokonta,Vertebrata
ERG,VWF,Unknown,19359602;9444957,Opisthokonta,Vertebrata
ERG,WNT11,Activation,21242973,Opisthokonta,Vertebrata
ERG,ZEB1,Unknown,21747944,Opisthokonta,Eukaryota
ESR1,ABCG2,Unknown,10342828,Opisthokonta,Vertebrata
ESR1,AHR,Unknown,10620335,Opisthokonta,Vertebrata
ESR1,AMH,Activation,13678390,Opisthokonta,Opisthokonta
ESR1,AR,Activation,22391641,Vertebrata,Hominidae
ESR1,AVP,Unknown,11089536,Vertebrata,Opisthokonta
ESR1,BCL2,Activation,19148464,Vertebrata,Hominidae
ESR1,BCL2,Unknown,10542244;11261829;9306964,Vertebrata,Vertebrata
ESR1,BLM,Activation,17268063,Vertebrata,Vertebrata
ESR1,BRCA1,Unknown,11782371,Vertebrata,Vertebrata
ESR1,BTG2,Repression,19117054,Vertebrata,Mammalia
ESR1,CCNA2,Activation,17681750,Vertebrata,Mammalia
ESR1,CCND1,Activation,12554765;15178330;17681750,Vertebrata,Opisthokonta
ESR1,CCND1,Unknown,12929585;22892083,Vertebrata,> Eukaryota
ESR1,CD24,Repression,18404683,Vertebrata,Eukaryota
ESR1,CDH1,Unknown,17893710,Vertebrata,Hominidae
ESR1,CDK4,Unknown,22179484,Vertebrata,Eukaryota
ESR1,CDKN1A,Activation,11517191;15378598;16628468,Vertebrata,Hominidae
ESR1,CDKN1A,Repression,17681750,Vertebrata,Eukaryota
ESR1,CDKN1B,Repression,17681750,Vertebrata,Hominidae
ESR1,CEBPB,Unknown,19652226,Vertebrata,Opisthokonta
ESR1,CHAT,Unknown,10037443,Vertebrata,Eumetazoa
ESR1,CRH,Repression,12161509,Vertebrata,Eumetazoa
ESR1,CRHBP,Activation,15345745,Vertebrata,Opisthokonta
ESR1,CTNNB1,Repression,16628468,Vertebrata,Hominidae
ESR1,CTSD,Unknown,10037443;19569049,Vertebrata,Vertebrata
ESR1,CXCL12,Unknown,18563714,Vertebrata,> Eukaryota
ESR1,CYP19A1,Activation,12839940,Vertebrata,> Eukaryota
ESR1,CYP1A1,Repression,15837795,Vertebrata,Eukaryota
ESR1,CYP1B1,Unknown,15126349,Vertebrata,Vertebrata
ESR1,CYP2C19,Repression,20675569,Vertebrata,Eumetazoa
ESR1,DCT,Activation,15892717,Vertebrata,Vertebrata
ESR1,E2F1,Unknown,10446910;12697671,Vertebrata,Vertebrata
ESR1,EGFR,Unknown,12421825,Vertebrata,Hominidae
ESR1,ESR1,Unknown,16636675,Vertebrata,Vertebrata
ESR1,ESRRA,Unknown,12960079,Vertebrata,Vertebrata
ESR1,F12,Activation,9794469,Vertebrata,Vertebrata
ESR1,FLT1,Unknown,17242190,Vertebrata,Vertebrata
ESR1,FOS,Unknown,10037443,Vertebrata,Vertebrata
ESR1,FOXP1,Activation,21901488,Vertebrata,Eumetazoa
ESR1,GREB1,Activation,17666587,Vertebrata,Eumetazoa
ESR1,GREB1,Unknown,21984905,Vertebrata,Eumetazoa
ESR1,HSPB1,Activation,10960840,Vertebrata,Vertebrata
ESR1,HTRA2,Activation,21486948,Vertebrata,Vertebrata
ESR1,JAK2,Unknown,19876927,Vertebrata,Vertebrata
ESR1,JUN,Activation,11477071,Eumetazoa,Vertebrata
ESR1,JUN,Unknown,10037443,Eumetazoa,Eumetazoa
ESR1,JUNB,Activation,11477071,Eumetazoa,Eumetazoa
ESR1,KDR,Activation,16574784,Eumetazoa,Eumetazoa
ESR1,KRT19,Activation,11026574,Eumetazoa,Vertebrata
ESR1,MDM2,Unknown,12897156,Eumetazoa,Eumetazoa
ESR1,MICB,Unknown,23527639,Eumetazoa,Eumetazoa
ESR1,MMP13,Unknown,19185056,Eumetazoa,Vertebrata
ESR1,MTA3,Unknown,15169784,Eumetazoa,Vertebrata
ESR1,MYC,Unknown,11517191;19569049;22892083,Eumetazoa,Vertebrata
ESR1,NQO1,Repression,20623181,Eumetazoa,Vertebrata
ESR1,NR5A2,Unknown,16091743,Eumetazoa,Eumetazoa
ESR1,NRF1,Activation,21486948,Eumetazoa,Vertebrata
ESR1,OXT,Unknown,10411324,Eumetazoa,Vertebrata
ESR1,PELP1,Unknown,15087130,Eumetazoa,Vertebrata
ESR1,PGR,Activation,10894148;12554765,Eumetazoa,Eumetazoa
ESR1,PGR,Unknown,10835496,Eumetazoa,> Eukaryota
ESR1,PLAC1,Activation,19652226,Eumetazoa,Vertebrata
ESR1,PLAC1,Unknown,24304549,Eumetazoa,Vertebrata
ESR1,PMAIP1,Activation,22216287,Eumetazoa,Eumetazoa
ESR1,PTMA,Repression,12149645,Eumetazoa,Vertebrata
ESR1,RARA,Activation,9626663,Eumetazoa,Vertebrata
ESR1,RET,Unknown,21737465;21947652,Eumetazoa,> Eukaryota
ESR1,RUNX2,Unknown,11604227,Eumetazoa,Eumetazoa
ESR1,SERPINB9,Unknown,11682627,Eumetazoa,Vertebrata
ESR1,SERPINE1,Activation,15217907,Eumetazoa,Vertebrata
ESR1,SP1,Unknown,19652226,Eumetazoa,Vertebrata
ESR1,TAC3,Activation,14592957,Eumetazoa,Primates
ESR1,TERT,Activation,10805720;16690106;18754863,Eumetazoa,Primates
ESR1,TFF1,Activation,11517191;18543253,Eumetazoa,Vertebrata
ESR1,TFF1,Unknown,10037443;21984905,Eumetazoa,Vertebrata
ESR1,TGFA,Activation,11517191,Eumetazoa,Hominidae
ESR1,TGFA,Unknown,10828826,Eumetazoa,Hominidae
ESR1,TP53,Repression,17681750,Eumetazoa,Hominidae
ESR1,TYMS,Unknown,10875244,Eumetazoa,Hominidae
ESR1,UGT1A4,Activation,19546240,Eumetazoa,Hominidae
ESR1,UGT2B15,Activation,19487245,Eumetazoa,Hominidae
ESR1,VEGFA,Activation,19398483,Eumetazoa,Hominidae
ESR1,VEGFA,Unknown,10995484;14647449,Eumetazoa,Eumetazoa
ESR1,YWHAQ,Unknown,22329840,Eumetazoa,> Eukaryota
ESR1,ZEB1,Activation,22391641,Eumetazoa,Eumetazoa
ESR1,ZFHX3,Activation,21367855,Eumetazoa,Vertebrata
ESR2,AVP,Unknown,11089536,Eumetazoa,Eumetazoa
ESR2,BRCA2,Repression,18765668,Eumetazoa,Vertebrata
ESR2,CD68,Unknown,11517296,Eumetazoa,Vertebrata
ESR2,CDKN1A,Activation,11517191,Eumetazoa,Eumetazoa
ESR2,CHAT,Unknown,10037443,Eumetazoa,Vertebrata
ESR2,CRH,Repression,12161509,Eumetazoa,> Eukaryota
ESR2,CTSD,Unknown,10037443,Eumetazoa,Eumetazoa
ESR2,FOS,Unknown,10037443,Eumetazoa,Eukaryota
ESR2,INSR,Repression,22099628,Eumetazoa,Primates
ESR2,JUN,Unknown,10037443,Eumetazoa,Hominidae
ESR2,MKNK2,Unknown,11013076,Eumetazoa,Primates
ESR2,OXT,Unknown,10411324,Eumetazoa,Hominidae
ESR2,PELP1,Unknown,15087130,Eumetazoa,Vertebrata
ESR2,PTPRC,Unknown,11517296,Eumetazoa,> Eukaryota
ESR2,SERPINE1,Repression,15217907,Eumetazoa,Vertebrata
ESR2,TERT,Unknown,12122114,Eumetazoa,Vertebrata
ESR2,TFF1,Activation,11517191,Eumetazoa,Opisthokonta
ESR2,TFF1,Unknown,10037443,Eumetazoa,Opisthokonta
ESR2,TGFA,Activation,11517191,Eumetazoa,Opisthokonta
ESR2,VEGFA,Unknown,10995484,Eumetazoa,Hominidae
