ensembl_id,gene_age,gene_Interval
ENSMUSG00000038379,1934,1768-2101
ENSMUSG00000032263,1934,1768-2101
ENSMUSG00000032265,645,615-676
ENSMUSG00000035941,645,615-676
ENSMUSG00000035274,645,615-676
ENSMUSG00000032415,645,615-676
ENSMUSG00000034973,1714,1660-1768
ENSMUSG00000033419,1714,1660-1768
ENSMUSG00000033491,680,676-684
ENSMUSG00000032418,645,615-676
ENSMUSG00000040478,645,615-676
ENSMUSG00000040455,645,615-676
ENSMUSG00000028247,645,615-676
ENSMUSG00000028246,645,615-676
ENSMUSG00000040410,1714,1660-1768
ENSMUSG00000095139,950,948-952
ENSMUSG00000045751,950,948-952
ENSMUSG00000040387,645,615-676
ENSMUSG00000022297,680,676-684
ENSMUSG00000054196,680,676-684
ENSMUSG00000022299,1934,1768-2101
ENSMUSG00000022300,1934,1768-2101
ENSMUSG00000037386,680,676-684
ENSMUSG00000022303,680,676-684
ENSMUSG00000022304,>4290,>4290
ENSMUSG00000022306,645,615-676
ENSMUSG00000037577,244,177-312
ENSMUSG00000022307,645,615-676
ENSMUSG00000022351,645,615-676
ENSMUSG00000038068,645,615-676
ENSMUSG00000024533,680,676-684
ENSMUSG00000022295,>4290,>4290
ENSMUSG00000037458,>4290,>4290
ENSMUSG00000037465,886,824-948
ENSMUSG00000037487,1578,1496-1660
ENSMUSG00000022257,645,615-676
ENSMUSG00000022324,645,615-676
ENSMUSG00000022323,645,615-676
ENSMUSG00000022325,1714,1660-1768
ENSMUSG00000038879,>4290,>4290
ENSMUSG00000050963,544,473-615
ENSMUSG00000022330,645,615-676
ENSMUSG00000037646,645,615-676
ENSMUSG00000037627,1064,1023-1105
ENSMUSG00000048230,645,615-676
ENSMUSG00000037617,>4290,>4290
ENSMUSG00000022280,645,615-676
ENSMUSG00000047281,424,413-435
ENSMUSG00000022286,987,952-1023
ENSMUSG00000051359,886,824-948
ENSMUSG00000021379,680,676-684
ENSMUSG00000073542,987,952-1023
ENSMUSG00000024539,987,952-1023
ENSMUSG00000079614,>4290,>4290
ENSMUSG00000024542,>4290,>4290
ENSMUSG00000024544,645,615-676
ENSMUSG00000038121,810,797-824
ENSMUSG00000007480,680,676-684
ENSMUSG00000045569,680,676-684
ENSMUSG00000025786,1714,1660-1768
ENSMUSG00000066233,1714,1660-1768
ENSMUSG00000032551,1714,1660-1768
ENSMUSG00000032437,>4290,>4290
ENSMUSG00000056880,1578,1496-1660
ENSMUSG00000032440,987,952-1023
ENSMUSG00000038233,645,615-676
ENSMUSG00000066235,645,615-676
ENSMUSG00000038145,645,615-676
ENSMUSG00000037949,950,948-952
ENSMUSG00000027273,645,615-676
ENSMUSG00000030556,544,473-615
ENSMUSG00000063801,168,159-177
ENSMUSG00000032353,1292,1105-1480
ENSMUSG00000027242,1292,1105-1480
ENSMUSG00000025724,>4290,>4290
ENSMUSG00000032309,>4290,>4290
ENSMUSG00000045538,>4290,>4290
ENSMUSG00000031902,645,615-676
ENSMUSG00000084128,680,676-684
ENSMUSG00000031751,987,952-1023
ENSMUSG00000037722,987,952-1023
ENSMUSG00000071748,1714,1660-1768
ENSMUSG00000053205,1714,1660-1768
ENSMUSG00000043557,454,435-473
ENSMUSG00000044477,645,615-676
ENSMUSG00000030492,>4290,>4290
ENSMUSG00000034875,>4290,>4290
ENSMUSG00000056043,645,615-676
ENSMUSG00000031823,680,676-684
ENSMUSG00000031921,544,473-615
ENSMUSG00000031917,1578,1496-1660
ENSMUSG00000052298,645,615-676
ENSMUSG00000018899,680,676-684
ENSMUSG00000020593,544,473-615
ENSMUSG00000026610,680,676-684
ENSMUSG00000026609,680,676-684
ENSMUSG00000026608,987,952-1023
ENSMUSG00000029148,987,952-1023
ENSMUSG00000029149,454,435-473
ENSMUSG00000087236,86,82-90
ENSMUSG00000026491,86,82-90
ENSMUSG00000026494,544,473-615
ENSMUSG00000055067,680,676-684
ENSMUSG00000038949,680,676-684
ENSMUSG00000026492,645,615-676
ENSMUSG00000038936,645,615-676
ENSMUSG00000035125,1578,1496-1660
ENSMUSG00000020640,680,676-684
ENSMUSG00000039814,454,435-473
ENSMUSG00000013643,50,45-55
ENSMUSG00000011632,454,435-473
ENSMUSG00000058287,39,33-45
ENSMUSG00000037145,39,33-45
ENSMUSG00000013653,39,33-45
ENSMUSG00000021939,1578,1496-1660
ENSMUSG00000037624,950,948-952
ENSMUSG00000026605,950,948-952
ENSMUSG00000026603,>4290,>4290
ENSMUSG00000089704,987,952-1023
ENSMUSG00000092329,987,952-1023
ENSMUSG00000031976,987,952-1023
ENSMUSG00000031974,645,615-676
ENSMUSG00000031972,1934,1768-2101
ENSMUSG00000031971,1934,1768-2101
ENSMUSG00000019478,332,312-352
ENSMUSG00000023883,1292,1105-1480
ENSMUSG00000014769,>4290,>4290
ENSMUSG00000002102,>4290,>4290
ENSMUSG00000014767,645,615-676
ENSMUSG00000014771,1934,1768-2101
ENSMUSG00000039960,332,312-352
ENSMUSG00000029147,>4290,>4290
ENSMUSG00000040599,>4290,>4290
ENSMUSG00000014773,454,435-473
ENSMUSG00000014763,680,676-684
ENSMUSG00000020070,680,676-684
ENSMUSG00000020069,680,676-684
ENSMUSG00000112129,987,952-1023
ENSMUSG00000020072,987,952-1023
ENSMUSG00000036875,>4290,>4290
ENSMUSG00000037031,645,615-676
ENSMUSG00000020081,645,615-676
ENSMUSG00000037012,1714,1660-1768
ENSMUSG00000020080,1714,1660-1768
ENSMUSG00000020079,1714,1660-1768
ENSMUSG00000020078,>4290,>4290
ENSMUSG00000036955,>4290,>4290
ENSMUSG00000001305,>4290,>4290
ENSMUSG00000023861,645,615-676
ENSMUSG00000015787,382,352-413
ENSMUSG00000026829,544,473-615
ENSMUSG00000020075,544,473-615
ENSMUSG00000060924,645,615-676
ENSMUSG00000031461,950,948-952
ENSMUSG00000095687,1578,1496-1660
ENSMUSG00000116988,1578,1496-1660
ENSMUSG00000116876,1578,1496-1660
ENSMUSG00000094724,1578,1496-1660
ENSMUSG00000023809,544,473-615
ENSMUSG00000042670,1714,1660-1768
ENSMUSG00000027167,1714,1660-1768
ENSMUSG00000005973,987,952-1023
ENSMUSG00000027170,1714,1660-1768
ENSMUSG00000027171,544,473-615
ENSMUSG00000074994,544,473-615
ENSMUSG00000027173,886,824-948
ENSMUSG00000027176,886,824-948
ENSMUSG00000027177,>4290,>4290
ENSMUSG00000038156,950,948-952
ENSMUSG00000024099,950,948-952
ENSMUSG00000030945,1714,1660-1768
ENSMUSG00000047026,1714,1660-1768
ENSMUSG00000030972,454,435-473
ENSMUSG00000033533,1714,1660-1768
ENSMUSG00000052105,645,615-676
ENSMUSG00000023460,645,615-676
ENSMUSG00000024581,>4290,>4290
ENSMUSG00000041482,680,676-684
ENSMUSG00000062526,680,676-684
ENSMUSG00000024524,1578,1496-1660
ENSMUSG00000021361,645,615-676
ENSMUSG00000038683,645,615-676
ENSMUSG00000028582,1064,1023-1105
ENSMUSG00000034557,950,948-952
ENSMUSG00000028567,645,615-676
ENSMUSG00000039131,544,473-615
ENSMUSG00000028035,645,615-676
ENSMUSG00000026819,454,435-473
ENSMUSG00000028034,987,952-1023
ENSMUSG00000054942,886,824-948
ENSMUSG00000025437,544,473-615
ENSMUSG00000039068,544,473-615
ENSMUSG00000039058,645,615-676
ENSMUSG00000039047,>4290,>4290
ENSMUSG00000039037,544,473-615
ENSMUSG00000052544,544,473-615
ENSMUSG00000038975,>4290,>4290
ENSMUSG00000062908,645,615-676
ENSMUSG00000047675,645,615-676
ENSMUSG00000046861,645,615-676
ENSMUSG00000039717,645,615-676
ENSMUSG00000036023,987,952-1023
ENSMUSG00000004561,810,797-824
ENSMUSG00000022223,810,797-824
ENSMUSG00000040432,544,473-615
ENSMUSG00000023411,454,435-473
ENSMUSG00000068566,50,45-55
ENSMUSG00000003464,50,45-55
ENSMUSG00000026553,>4290,>4290
ENSMUSG00000003458,>4290,>4290
ENSMUSG00000026556,950,948-952
ENSMUSG00000006411,680,676-684
ENSMUSG00000033985,544,473-615
ENSMUSG00000068417,645,615-676
ENSMUSG00000115338,645,615-676
ENSMUSG00000021871,645,615-676
ENSMUSG00000044708,987,952-1023
ENSMUSG00000041734,680,676-684
ENSMUSG00000005338,680,676-684
ENSMUSG00000058076,680,676-684
ENSMUSG00000007097,>4290,>4290
ENSMUSG00000056569,454,435-473
ENSMUSG00000056394,>4290,>4290
ENSMUSG00000035953,454,435-473
ENSMUSG00000042433,987,952-1023
ENSMUSG00000026063,987,952-1023
ENSMUSG00000031029,>4290,>4290
ENSMUSG00000079508,950,948-952
ENSMUSG00000038026,987,952-1023
ENSMUSG00000024236,886,824-948
ENSMUSG00000113475,30,29-33
ENSMUSG00000043487,886,824-948
ENSMUSG00000042540,886,824-948
ENSMUSG00000021226,886,824-948
ENSMUSG00000072949,886,824-948
ENSMUSG00000052392,886,824-948
ENSMUSG00000021228,30,29-33
ENSMUSG00000024238,645,615-676
ENSMUSG00000033063,645,615-676
ENSMUSG00000006740,>4290,>4290
ENSMUSG00000041225,645,615-676
ENSMUSG00000024240,645,615-676
ENSMUSG00000025809,645,615-676
ENSMUSG00000025810,544,473-615
ENSMUSG00000025812,987,952-1023
ENSMUSG00000063889,1292,1105-1480
ENSMUSG00000036904,680,676-684
ENSMUSG00000000078,950,948-952
ENSMUSG00000021193,>4290,>4290
ENSMUSG00000021196,645,615-676
ENSMUSG00000025937,645,615-676
ENSMUSG00000056553,886,824-948
ENSMUSG00000044033,950,948-952
ENSMUSG00000021171,1714,1660-1768
ENSMUSG00000011171,544,473-615
ENSMUSG00000021156,810,797-824
ENSMUSG00000048264,1292,1105-1480
ENSMUSG00000033499,680,676-684
ENSMUSG00000021149,>4290,>4290
ENSMUSG00000021147,>4290,>4290
ENSMUSG00000052551,987,952-1023
ENSMUSG00000025938,680,676-684
ENSMUSG00000003062,987,952-1023
ENSMUSG00000002808,987,952-1023
ENSMUSG00000063200,987,952-1023
ENSMUSG00000038546,645,615-676
ENSMUSG00000044164,987,952-1023
ENSMUSG00000052253,987,952-1023
ENSMUSG00000022269,544,473-615
ENSMUSG00000067297,645,615-676
ENSMUSG00000079339,645,615-676
ENSMUSG00000034459,645,615-676
ENSMUSG00000062488,645,615-676
ENSMUSG00000074896,645,615-676
ENSMUSG00000045932,645,615-676
ENSMUSG00000020133,645,615-676
ENSMUSG00000020135,544,473-615
ENSMUSG00000043670,454,435-473
ENSMUSG00000015312,645,615-676
ENSMUSG00000021647,645,615-676
ENSMUSG00000035595,645,615-676
ENSMUSG00000003070,886,824-948
ENSMUSG00000006498,1714,1660-1768
ENSMUSG00000028718,1714,1660-1768
ENSMUSG00000026715,645,615-676
ENSMUSG00000043467,454,435-473
ENSMUSG00000045092,645,615-676
ENSMUSG00000033554,645,615-676
ENSMUSG00000054414,>4290,>4290
ENSMUSG00000027962,987,952-1023
ENSMUSG00000000339,1578,1496-1660
ENSMUSG00000028587,>4290,>4290
ENSMUSG00000002617,30,29-33
ENSMUSG00000063800,30,29-33
ENSMUSG00000053286,645,615-676
ENSMUSG00000040113,>4290,>4290
ENSMUSG00000040124,>4290,>4290
ENSMUSG00000026586,544,473-615
ENSMUSG00000003810,950,948-952
ENSMUSG00000028699,645,615-676
ENSMUSG00000028700,1064,1023-1105
ENSMUSG00000004937,>4290,>4290
ENSMUSG00000046822,645,615-676
ENSMUSG00000067929,1,0-3
ENSMUSG00000004929,>4290,>4290
ENSMUSG00000037020,>4290,>4290
ENSMUSG00000048148,>4290,>4290
ENSMUSG00000061859,645,615-676
ENSMUSG00000028563,1064,1023-1105
ENSMUSG00000028565,987,952-1023
ENSMUSG00000053510,>4290,>4290
ENSMUSG00000003411,544,473-615
ENSMUSG00000000340,1934,1768-2101
ENSMUSG00000027961,645,615-676
ENSMUSG00000033439,645,615-676
ENSMUSG00000019261,645,615-676
ENSMUSG00000035863,544,473-615
ENSMUSG00000013833,544,473-615
ENSMUSG00000035835,1934,1768-2101
ENSMUSG00000013858,950,948-952
ENSMUSG00000035745,950,948-952
ENSMUSG00000035754,950,948-952
ENSMUSG00000026470,680,676-684
ENSMUSG00000040028,544,473-615
ENSMUSG00000049807,680,676-684
ENSMUSG00000028354,987,952-1023
ENSMUSG00000056856,645,615-676
ENSMUSG00000025478,544,473-615
ENSMUSG00000067279,987,952-1023
ENSMUSG00000032714,645,615-676
ENSMUSG00000038859,645,615-676
ENSMUSG00000059991,987,952-1023
ENSMUSG00000045482,1934,1768-2101
ENSMUSG00000025854,645,615-676
ENSMUSG00000000538,1292,1105-1480
ENSMUSG00000042709,1292,1105-1480
ENSMUSG00000018415,1292,1105-1480
ENSMUSG00000019320,987,952-1023
ENSMUSG00000039873,987,952-1023
ENSMUSG00000075705,645,615-676
ENSMUSG00000030766,1064,1023-1105
ENSMUSG00000010825,987,952-1023
ENSMUSG00000001844,1714,1660-1768
ENSMUSG00000043445,>4290,>4290
ENSMUSG00000045744,454,435-473
ENSMUSG00000024142,454,435-473
ENSMUSG00000024155,454,435-473
ENSMUSG00000070407,132,105-159
ENSMUSG00000027977,987,952-1023
ENSMUSG00000047759,132,105-159
ENSMUSG00000030763,645,615-676
ENSMUSG00000052217,71,71-73
ENSMUSG00000055609,454,435-473
ENSMUSG00000052305,454,435-473
ENSMUSG00000073940,454,435-473
ENSMUSG00000078621,14,8-21
ENSMUSG00000073063,454,435-473
ENSMUSG00000020295,454,435-473
ENSMUSG00000052187,71,71-73
ENSMUSG00000069917,645,615-676
ENSMUSG00000069919,645,615-676
ENSMUSG00000020282,645,615-676
ENSMUSG00000039568,886,824-948
ENSMUSG00000107252,886,824-948
ENSMUSG00000009569,1292,1105-1480
ENSMUSG00000022545,1292,1105-1480
ENSMUSG00000096883,77,73-82
ENSMUSG00000071669,680,676-684
ENSMUSG00000005846,987,952-1023
ENSMUSG00000066043,987,952-1023
ENSMUSG00000028896,1714,1660-1768
ENSMUSG00000050511,645,615-676
ENSMUSG00000001604,1714,1660-1768
ENSMUSG00000046694,454,435-473
ENSMUSG00000037553,>4290,>4290
ENSMUSG00000043257,>4290,>4290
ENSMUSG00000007880,987,952-1023
ENSMUSG00000028848,>4290,>4290
ENSMUSG00000028850,>4290,>4290
ENSMUSG00000037583,680,676-684
ENSMUSG00000037600,680,676-684
ENSMUSG00000028857,680,676-684
ENSMUSG00000037622,1934,1768-2101
ENSMUSG00000037443,680,676-684
ENSMUSG00000012126,987,952-1023
ENSMUSG00000056121,886,824-948
ENSMUSG00000025784,645,615-676
ENSMUSG00000054871,645,615-676
ENSMUSG00000035202,>4290,>4290
ENSMUSG00000025239,645,615-676
ENSMUSG00000022419,645,615-676
ENSMUSG00000022371,645,615-676
ENSMUSG00000022370,1714,1660-1768
ENSMUSG00000022422,1714,1660-1768
ENSMUSG00000039007,1714,1660-1768
ENSMUSG00000022261,810,797-824
ENSMUSG00000021339,810,797-824
ENSMUSG00000021610,987,952-1023
ENSMUSG00000022607,645,615-676
ENSMUSG00000005125,886,824-948
ENSMUSG00000059895,645,615-676
ENSMUSG00000022335,645,615-676
ENSMUSG00000022369,645,615-676
ENSMUSG00000060429,645,615-676
ENSMUSG00000037362,680,676-684
ENSMUSG00000021337,645,615-676
ENSMUSG00000021338,680,676-684
ENSMUSG00000063727,645,615-676
ENSMUSG00000038591,680,676-684
ENSMUSG00000024479,950,948-952
ENSMUSG00000022353,886,824-948
ENSMUSG00000062373,886,824-948
ENSMUSG00000038732,1714,1660-1768
ENSMUSG00000016477,645,615-676
ENSMUSG00000006191,987,952-1023
ENSMUSG00000048978,645,615-676
ENSMUSG00000035910,544,473-615
ENSMUSG00000021609,544,473-615
ENSMUSG00000021604,645,615-676
ENSMUSG00000001504,645,615-676
ENSMUSG00000060969,645,615-676
ENSMUSG00000049538,645,615-676
ENSMUSG00000034525,680,676-684
ENSMUSG00000034575,645,615-676
ENSMUSG00000021536,987,952-1023
ENSMUSG00000022262,987,952-1023
ENSMUSG00000052336,454,435-473
ENSMUSG00000042262,454,435-473
ENSMUSG00000020173,645,615-676
ENSMUSG00000020176,987,952-1023
ENSMUSG00000020182,1934,1768-2101
ENSMUSG00000041608,645,615-676
ENSMUSG00000039607,645,615-676
ENSMUSG00000039285,544,473-615
ENSMUSG00000032446,987,952-1023
ENSMUSG00000040351,544,473-615
ENSMUSG00000014529,86,82-90
ENSMUSG00000022311,645,615-676
ENSMUSG00000022312,1934,1768-2101
ENSMUSG00000022314,680,676-684
ENSMUSG00000061731,645,615-676
ENSMUSG00000022350,645,615-676
ENSMUSG00000072568,645,615-676
ENSMUSG00000022357,645,615-676
ENSMUSG00000022358,810,797-824
ENSMUSG00000024530,1064,1023-1105
ENSMUSG00000032262,1934,1768-2101
ENSMUSG00000038916,645,615-676
ENSMUSG00000019883,>4290,>4290
ENSMUSG00000038876,>4290,>4290
ENSMUSG00000019179,987,952-1023
ENSMUSG00000019880,645,615-676
ENSMUSG00000019792,645,615-676
ENSMUSG00000019791,1578,1496-1660
ENSMUSG00000039697,645,615-676
ENSMUSG00000041012,950,948-952
ENSMUSG00000006932,680,676-684
ENSMUSG00000040936,645,615-676
ENSMUSG00000032536,645,615-676
ENSMUSG00000032532,645,615-676
ENSMUSG00000022558,645,615-676
ENSMUSG00000023943,987,952-1023
ENSMUSG00000029269,987,952-1023
ENSMUSG00000003271,987,952-1023
ENSMUSG00000029273,680,676-684
ENSMUSG00000006315,680,676-684
ENSMUSG00000061099,454,435-473
ENSMUSG00000034161,950,948-952
ENSMUSG00000001249,454,435-473
ENSMUSG00000101157,1,0-3
ENSMUSG00000096620,1,0-3
ENSMUSG00000073247,1,0-3
ENSMUSG00000100535,1,0-3
ENSMUSG00000100055,1,0-3
ENSMUSG00000099792,1,0-3
ENSMUSG00000095011,1,0-3
ENSMUSG00000094181,1,0-3
ENSMUSG00000100032,1,0-3
ENSMUSG00000095063,1,0-3
ENSMUSG00000104191,1,0-3
ENSMUSG00000100608,1,0-3
ENSMUSG00000101286,1,0-3
ENSMUSG00000100645,1,0-3
ENSMUSG00000102045,1,0-3
ENSMUSG00000079578,24,21-29
ENSMUSG00000094647,1,0-3
ENSMUSG00000100972,1,0-3
ENSMUSG00000093993,1,0-3
ENSMUSG00000073257,1,0-3
ENSMUSG00000096016,1,0-3
ENSMUSG00000067768,1,0-3
ENSMUSG00000095293,1,0-3
ENSMUSG00000094570,1,0-3
ENSMUSG00000095141,1,0-3
ENSMUSG00000073245,1,0-3
ENSMUSG00000079655,1,0-3
ENSMUSG00000101399,1,0-3
ENSMUSG00000081218,1,0-3
ENSMUSG00000096902,1,0-3
ENSMUSG00000054626,1,0-3
ENSMUSG00000094789,1,0-3
ENSMUSG00000100892,1,0-3
ENSMUSG00000093895,1,0-3
ENSMUSG00000101471,1,0-3
ENSMUSG00000094714,5,3-7
ENSMUSG00000100467,1,0-3
ENSMUSG00000099740,1,0-3
ENSMUSG00000084063,1,0-3
ENSMUSG00000101528,1,0-3
ENSMUSG00000094782,1,0-3
ENSMUSG00000101915,1,0-3
ENSMUSG00000100939,1,0-3
ENSMUSG00000080725,1,0-3
ENSMUSG00000094399,1,0-3
ENSMUSG00000100231,1,0-3
ENSMUSG00000099541,1,0-3
ENSMUSG00000101928,1,0-3
ENSMUSG00000099925,1,0-3
ENSMUSG00000099782,1,0-3
ENSMUSG00000031125,1,0-3
ENSMUSG00000095546,1,0-3
ENSMUSG00000095887,1,0-3
ENSMUSG00000095979,1,0-3
ENSMUSG00000102122,1,0-3
ENSMUSG00000101146,1,0-3
ENSMUSG00000079845,1,0-3
ENSMUSG00000073267,1,0-3
ENSMUSG00000096769,1,0-3
ENSMUSG00000096650,1,0-3
ENSMUSG00000100726,1,0-3
ENSMUSG00000101933,1,0-3
ENSMUSG00000072479,1,0-3
ENSMUSG00000020059,987,952-1023
ENSMUSG00000101766,1,0-3
ENSMUSG00000095606,1,0-3
ENSMUSG00000101243,1,0-3
ENSMUSG00000100045,1,0-3
ENSMUSG00000100485,1,0-3
ENSMUSG00000099856,1,0-3
ENSMUSG00000096457,1,0-3
ENSMUSG00000082639,1,0-3
ENSMUSG00000094616,1,0-3
ENSMUSG00000103919,1,0-3
ENSMUSG00000101155,1,0-3
ENSMUSG00000073125,1,0-3
ENSMUSG00000100338,1,0-3
ENSMUSG00000100902,1,0-3
ENSMUSG00000096626,1,0-3
ENSMUSG00000103371,1,0-3
ENSMUSG00000099840,1,0-3
ENSMUSG00000094624,1,0-3
ENSMUSG00000101653,1,0-3
ENSMUSG00000057836,1,0-3
ENSMUSG00000101396,1,0-3
ENSMUSG00000100240,1,0-3
ENSMUSG00000099894,1,0-3
ENSMUSG00000095793,1,0-3
ENSMUSG00000095263,1,0-3
ENSMUSG00000058147,1,0-3
ENSMUSG00000093923,1,0-3
ENSMUSG00000096468,5,3-7
ENSMUSG00000058328,1,0-3
ENSMUSG00000094759,1,0-3
ENSMUSG00000103528,1,0-3
ENSMUSG00000071788,1,0-3
ENSMUSG00000100856,1,0-3
ENSMUSG00000096178,1,0-3
ENSMUSG00000067909,5,3-7
ENSMUSG00000095135,1,0-3
ENSMUSG00000023051,987,952-1023
ENSMUSG00000034833,544,473-615
ENSMUSG00000001280,645,615-676
ENSMUSG00000001285,645,615-676
ENSMUSG00000086545,5,3-7
ENSMUSG00000022488,1064,1023-1105
ENSMUSG00000022490,454,435-473
ENSMUSG00000023052,454,435-473
ENSMUSG00000025348,987,952-1023
ENSMUSG00000032786,>4290,>4290
ENSMUSG00000023345,1714,1660-1768
ENSMUSG00000037196,987,952-1023
ENSMUSG00000078240,>4290,>4290
ENSMUSG00000048758,>4290,>4290
ENSMUSG00000037851,>4290,>4290
ENSMUSG00000030307,645,615-676
ENSMUSG00000053004,454,435-473
ENSMUSG00000030314,>4290,>4290
ENSMUSG00000030316,>4290,>4290
ENSMUSG00000030317,645,615-676
ENSMUSG00000000440,810,797-824
ENSMUSG00000033430,810,797-824
ENSMUSG00000041025,645,615-676
ENSMUSG00000094439,645,615-676
ENSMUSG00000028743,>4290,>4290
ENSMUSG00000028964,>4290,>4290
ENSMUSG00000049960,>4290,>4290
ENSMUSG00000029072,544,473-615
ENSMUSG00000040189,987,952-1023
ENSMUSG00000039838,1714,1660-1768
ENSMUSG00000058183,645,615-676
ENSMUSG00000029022,645,615-676
ENSMUSG00000041000,544,473-615
ENSMUSG00000028794,132,105-159
ENSMUSG00000070697,1934,1768-2101
ENSMUSG00000028636,1578,1496-1660
ENSMUSG00000057637,544,473-615
ENSMUSG00000078908,1714,1660-1768
ENSMUSG00000020258,1714,1660-1768
ENSMUSG00000039461,1714,1660-1768
ENSMUSG00000020257,1714,1660-1768
ENSMUSG00000023277,645,615-676
ENSMUSG00000032579,645,615-676
ENSMUSG00000032578,645,615-676
ENSMUSG00000010057,645,615-676
ENSMUSG00000010044,987,952-1023
ENSMUSG00000010067,987,952-1023
ENSMUSG00000010054,987,952-1023
ENSMUSG00000010047,886,824-948
ENSMUSG00000010051,886,824-948
ENSMUSG00000010066,987,952-1023
ENSMUSG00000042073,>4290,>4290
ENSMUSG00000032591,544,473-615
ENSMUSG00000056758,544,473-615
ENSMUSG00000029064,1488,1480-1496
ENSMUSG00000073705,1578,1496-1660
ENSMUSG00000028996,950,948-952
ENSMUSG00000028980,645,615-676
ENSMUSG00000073733,645,615-676
ENSMUSG00000047619,1578,1496-1660
ENSMUSG00000030105,1714,1660-1768
ENSMUSG00000030104,1714,1660-1768
ENSMUSG00000034837,1578,1496-1660
ENSMUSG00000034684,987,952-1023
ENSMUSG00000032582,454,435-473
ENSMUSG00000032936,645,615-676
ENSMUSG00000032584,645,615-676
ENSMUSG00000069053,1,0-3
ENSMUSG00000001924,454,435-473
ENSMUSG00000032596,244,177-312
ENSMUSG00000042106,544,473-615
ENSMUSG00000032562,1714,1660-1768
ENSMUSG00000010064,>4290,>4290
ENSMUSG00000032580,680,676-684
ENSMUSG00000004341,>4290,>4290
ENSMUSG00000004344,>4290,>4290
ENSMUSG00000018339,>4290,>4290
ENSMUSG00000040813,>4290,>4290
ENSMUSG00000023192,987,952-1023
ENSMUSG00000041506,987,952-1023
ENSMUSG00000049112,645,615-676
ENSMUSG00000030257,645,615-676
ENSMUSG00000017969,645,615-676
ENSMUSG00000050556,680,676-684
ENSMUSG00000039536,987,952-1023
ENSMUSG00000042323,987,952-1023
ENSMUSG00000030272,1714,1660-1768
ENSMUSG00000021749,645,615-676
ENSMUSG00000021747,987,952-1023
ENSMUSG00000021745,645,615-676
ENSMUSG00000054423,987,952-1023
ENSMUSG00000056296,950,948-952
ENSMUSG00000024222,>4290,>4290
ENSMUSG00000071172,950,948-952
ENSMUSG00000064147,332,312-352
ENSMUSG00000039826,332,312-352
ENSMUSG00000038422,645,615-676
ENSMUSG00000029999,544,473-615
ENSMUSG00000020453,645,615-676
ENSMUSG00000020454,645,615-676
ENSMUSG00000030346,544,473-615
ENSMUSG00000030344,332,312-352
ENSMUSG00000020415,332,312-352
ENSMUSG00000028784,244,177-312
ENSMUSG00000025370,424,413-435
ENSMUSG00000031927,424,413-435
ENSMUSG00000036912,645,615-676
ENSMUSG00000013076,544,473-615
ENSMUSG00000037419,544,473-615
ENSMUSG00000037808,886,824-948
ENSMUSG00000031922,987,952-1023
ENSMUSG00000079084,987,952-1023
ENSMUSG00000016349,645,615-676
ENSMUSG00000016344,645,615-676
ENSMUSG00000027579,544,473-615
ENSMUSG00000052534,950,948-952
ENSMUSG00000043943,382,352-413
ENSMUSG00000060843,987,952-1023
ENSMUSG00000030617,987,952-1023
ENSMUSG00000062797,987,952-1023
ENSMUSG00000039391,987,952-1023
ENSMUSG00000059887,382,352-413
ENSMUSG00000057564,382,352-413
ENSMUSG00000035626,382,352-413
ENSMUSG00000022159,424,413-435
ENSMUSG00000057132,424,413-435
ENSMUSG00000060373,424,413-435
ENSMUSG00000094410,93,90-96
ENSMUSG00000102049,93,90-96
ENSMUSG00000048155,645,615-676
ENSMUSG00000050122,1714,1660-1768
ENSMUSG00000020890,987,952-1023
ENSMUSG00000032782,987,952-1023
ENSMUSG00000038044,332,312-352
ENSMUSG00000018752,244,177-312
ENSMUSG00000089669,244,177-312
ENSMUSG00000097328,168,159-177
ENSMUSG00000018776,454,435-473
ENSMUSG00000005202,454,435-473
ENSMUSG00000044519,50,45-55
ENSMUSG00000024104,1064,1023-1105
ENSMUSG00000026655,680,676-684
ENSMUSG00000022179,680,676-684
ENSMUSG00000112858,39,33-45
ENSMUSG00000040759,168,159-177
ENSMUSG00000022208,382,352-413
ENSMUSG00000046768,645,615-676
ENSMUSG00000045690,645,615-676
ENSMUSG00000038756,424,413-435
ENSMUSG00000038721,645,615-676
ENSMUSG00000005732,1578,1496-1660
ENSMUSG00000040919,1578,1496-1660
ENSMUSG00000036437,544,473-615
ENSMUSG00000044014,645,615-676
ENSMUSG00000038059,645,615-676
ENSMUSG00000004032,987,952-1023
