,Tf,Tg,TF_age,Tg_age
3720,YER111C,YGR152C,Opisthokonta,Eukaryota
3721,YER111C,YGR153W,Opisthokonta,
3722,YER111C,YGR189C,Opisthokonta,Eukaryota
3723,YER111C,YGR190C,Opisthokonta,
3724,YER111C,YGR221C,Opisthokonta,Saccharomyceta
3725,YER111C,YGR222W,Opisthokonta,
3726,YER111C,YGR249W,Opisthokonta,Eukaryota
3727,YER111C,YGR279C,Opisthokonta,Saccharomyceta
3728,YER111C,YHR061C,Opisthokonta,
3729,YER111C,YHR149C,Opisthokonta,Saccharomyceta
3730,YER111C,YHR150W,Opisthokonta,Saccharomyceta
3731,YER111C,YIL056W,Opisthokonta,Saccharomyceta
3732,YER111C,YIL121W,Opisthokonta,Cellular_organisms
3733,YER111C,YIL123W,Opisthokonta,Ascomycota
3734,YER111C,YIR018CA,Opisthokonta,
3735,YER111C,YIR019C,Opisthokonta,Ascomycota
3736,YER111C,YIR020C,Opisthokonta,
3737,YER111C,YIR020WB,Opisthokonta,
3738,YER111C,YIR021W,Opisthokonta,Ascomycota
3739,YER111C,YJL158C,Opisthokonta,Saccharomyceta
3740,YER111C,YJL184W,Opisthokonta,Saccharomyceta
3741,YER111C,YJL185C,Opisthokonta,
3742,YER111C,YJL186W,Opisthokonta,Saccharomyceta
3743,YER111C,YJL187C,Opisthokonta,Eukaryota
3744,YER111C,YJL194W,Opisthokonta,Eukaryota
3745,YER111C,YJL196C,Opisthokonta,Eukaryota
3746,YER111C,YJR054W,Opisthokonta,Dikarya
3747,YER111C,YJR148W,Opisthokonta,Euk+Bac
3748,YER111C,YKL007W,Opisthokonta,Eukaryota
3749,YER111C,YKL008C,Opisthokonta,Eukaryota
3750,YER111C,YKL043W,Opisthokonta,Saccharomyceta
3751,YER111C,YKL044W,Opisthokonta,
3752,YER111C,YKL096CB,Opisthokonta,
3753,YER111C,YKL096W,Opisthokonta,Saccharomyceta
3754,YER111C,YKL096WA,Opisthokonta,
3755,YER111C,YKL097C,Opisthokonta,
3756,YER111C,YKL101W,Opisthokonta,Eukaryota
3757,YER111C,YKL103C,Opisthokonta,Euk+Bac
3758,YER111C,YKR011C,Opisthokonta,
3759,YER111C,YKR013W,Opisthokonta,Euk+Bac
3760,YER111C,YKR040C,Opisthokonta,
3761,YER111C,YKR042W,Opisthokonta,Ascomycota
3762,YER111C,YKR092C,Opisthokonta,Eukaryota
3763,YER111C,YKR093W,Opisthokonta,Euk+Bac
3764,YER111C,YLR044C,Opisthokonta,Cellular_organisms
3765,YER111C,YLR055C,Opisthokonta,Dikarya
3766,YER111C,YLR056W,Opisthokonta,Euk+Bac
3767,YER111C,YLR084C,Opisthokonta,Dikarya
3768,YER111C,YLR254C,Opisthokonta,
3769,YER111C,YLR255C,Opisthokonta,
3770,YER111C,YLR256W,Opisthokonta,Saccharomyceta
3771,YER111C,YLR256WA,Opisthokonta,
3772,YER111C,YLR286C,Opisthokonta,Eukaryota
3773,YER111C,YLR300W,Opisthokonta,Eukaryota
3774,YER111C,YLR332W,Opisthokonta,Saccharomyceta
3775,YER111C,YLR438CA,Opisthokonta,
3776,YER111C,YLR439W,Opisthokonta,Eukaryota
3777,YER111C,YML027W,Opisthokonta,Opisthokonta
3778,YER111C,YML100W,Opisthokonta,Euk+Bac
3779,YER111C,YML100WA,Opisthokonta,
3780,YER111C,YML101C,Opisthokonta,
3781,YER111C,YML102CA,Opisthokonta,
3782,YER111C,YMR016C,Opisthokonta,Saccharomyceta
3783,YER111C,YMR017W,Opisthokonta,Dikarya
3784,YER111C,YMR070W,Opisthokonta,Saccharomyceta
3785,YER111C,YMR135C,Opisthokonta,Eukaryota
3786,YER111C,YMR136W,Opisthokonta,Eukaryota
3787,YER111C,YMR144W,Opisthokonta,
3788,YER111C,YMR179W,Opisthokonta,Saccharomyceta
3789,YER111C,YMR199W,Opisthokonta,Saccharomyceta
3790,YER111C,YMR279C,Opisthokonta,Euk+Bac
3791,YER111C,YMR304CA,Opisthokonta,
3792,YER111C,YMR305C,Opisthokonta,Dikarya
3793,YER111C,YMR306CA,Opisthokonta,
3794,YER111C,YMR306W,Opisthokonta,Eukaryota
3795,YER111C,YMR307W,Opisthokonta,Dikarya
3796,YER111C,YMR308C,Opisthokonta,Eukaryota
3797,YER111C,YNL178W,Opisthokonta,Cellular_organisms
3798,YER111C,YNL180C,Opisthokonta,Eukaryota
3799,YER111C,YNL231C,Opisthokonta,Eukaryota
3800,YER111C,YNL289W,Opisthokonta,Dikarya
3801,YER111C,YNL295W,Opisthokonta,
3802,YER111C,YNL297C,Opisthokonta,Eukaryota
3803,YER111C,YNL298W,Opisthokonta,Eukaryota
3804,YER111C,YNL300W,Opisthokonta,
3805,YER111C,YNL301C,Opisthokonta,
3806,YER111C,YNR044W,Opisthokonta,Opisthokonta
3807,YER111C,YOL011W,Opisthokonta,Opisthokonta
3808,YER111C,YOL012C,Opisthokonta,Eukaryota
3809,YER111C,YOL113W,Opisthokonta,Eukaryota
3810,YER111C,YOL114C,Opisthokonta,Euk+Bac
3811,YER111C,YOR138C,Opisthokonta,Saccharomyceta
3812,YER111C,YOR140W,Opisthokonta,Eukaryota
3813,YER111C,YOR178C,Opisthokonta,Opisthokonta
3814,YER111C,YOR246C,Opisthokonta,Cellular_organisms
3815,YER111C,YOR247W,Opisthokonta,
3816,YER111C,YOR248W,Opisthokonta,
3817,YER111C,YOR313C,Opisthokonta,Saccharomyceta
3818,YER111C,YOR315W,Opisthokonta,
3819,YER111C,YOR344C,Opisthokonta,Saccharomyceta
3820,YER111C,YOR372C,Opisthokonta,
3821,YER111C,YOR373W,Opisthokonta,Opisthokonta
3822,YER111C,YOR378W,Opisthokonta,Dikarya
3823,YER111C,YPL024W,Opisthokonta,Ascomycota
3824,YER111C,YPL025C,Opisthokonta,
3825,YER111C,YPL026C,Opisthokonta,Eukaryota
3826,YER111C,YPL056C,Opisthokonta,
3827,YER111C,YPL126W,Opisthokonta,Eukaryota
3828,YER111C,YPL127C,Opisthokonta,Eukaryota
3829,YER111C,YPL163C,Opisthokonta,
3830,YER111C,YPL256C,Opisthokonta,Saccharomyceta
3831,YER111C,YPL267W,Opisthokonta,
3832,YER111C,YPR009W,Opisthokonta,Saccharomyceta
3833,YER111C,YPR013C,Opisthokonta,Opisthokonta
3834,YER111C,YPR119W,Opisthokonta,Eukaryota
3835,YER111C,YPR158CC,Opisthokonta,
3836,YER111C,YPR158CD,Opisthokonta,
3837,YER111C,YPR159W,Opisthokonta,Eukaryota
3838,YER130C,YBR097W,Opisthokonta,Eukaryota
3839,YER130C,YCL055W,Opisthokonta,Eukaryota
3840,YER130C,YCL056C,Opisthokonta,
3841,YER130C,YDL092W,Opisthokonta,Saccharomyceta
3842,YER130C,YDL094C,Opisthokonta,
3843,YER130C,YDR030C,Opisthokonta,Eukaryota
3844,YER130C,YDR031W,Opisthokonta,Saccharomyceta
3845,YER130C,YFR007W,Opisthokonta,Euk+Bac
3846,YER130C,YJR088C,Opisthokonta,Eukaryota
3847,YER130C,YJR089W,Opisthokonta,Opisthokonta
3848,YER130C,YLR097C,Opisthokonta,Eukaryota
3849,YER130C,YNL259C,Opisthokonta,Ascomycota
3850,YER130C,YNR054C,Opisthokonta,Eukaryota
3851,YER169W,YAR050W,Eukaryota,Opisthokonta
3852,YER169W,YBL059W,Eukaryota,Saccharomyceta
3853,YER169W,YBL075C,Eukaryota,Eukaryota
3854,YER169W,YBR033W,Eukaryota,Saccharomyceta
3855,YER169W,YBR036C,Eukaryota,Dikarya
3856,YER169W,YBR126C,Eukaryota,Euk+Bac
3857,YER169W,YCR105W,Eukaryota,Cellular_organisms
3858,YER169W,YCR107W,Eukaryota,Cellular_organisms
3859,YER169W,YDR067C,Eukaryota,Eukaryota
3860,YER169W,YDR068W,Eukaryota,Eukaryota
3861,YER169W,YDR084C,Eukaryota,Eukaryota
3862,YER169W,YDR151C,Eukaryota,Eukaryota
3863,YER169W,YDR152W,Eukaryota,Eukaryota
3864,YER169W,YDR154C,Eukaryota,
3865,YER169W,YDR155C,Eukaryota,Euk+Bac
3866,YER169W,YDR156W,Eukaryota,
3867,YER169W,YDR157W,Eukaryota,
3868,YER169W,YDR158W,Eukaryota,Cellular_organisms
3869,YER169W,YDR210WD,Eukaryota,
3870,YER169W,YDR245W,Eukaryota,Ascomycota
3871,YER169W,YDR282C,Eukaryota,Euk+Bac
3872,YER169W,YDR449C,Eukaryota,Eukaryota
3873,YER169W,YDR450W,Eukaryota,
3874,YER169W,YDR473C,Eukaryota,Eukaryota
3875,YER169W,YDR484W,Eukaryota,Eukaryota
3876,YER169W,YEL059W,Eukaryota,
3877,YER169W,YEL060C,Eukaryota,Euk+Bac
3878,YER169W,YER013W,Eukaryota,Euk+Bac
3879,YER169W,YER138C,Eukaryota,Saccharomyceta
3880,YER169W,YER177W,Eukaryota,Eukaryota
3881,YER169W,YFR017C,Eukaryota,
3882,YER169W,YJL067W,Eukaryota,
3883,YER169W,YJL068C,Eukaryota,Euk+Bac
3884,YER169W,YJR045C,Eukaryota,
3885,YER169W,YJR046W,Eukaryota,
3886,YER169W,YKR062W,Eukaryota,Eukaryota
3887,YER169W,YLL015W,Eukaryota,Eukaryota
3888,YER169W,YLL033W,Eukaryota,
3889,YER169W,YLL034C,Eukaryota,Euk+Bac
3890,YER169W,YLR082C,Eukaryota,
3891,YER169W,YLR302C,Eukaryota,
3892,YER169W,YLR336C,Eukaryota,Eukaryota
3893,YER169W,YLR338W,Eukaryota,
3894,YER169W,YLR339C,Eukaryota,
3895,YER169W,YLR341W,Eukaryota,
3896,YER169W,YLR439W,Eukaryota,Eukaryota
3897,YER169W,YML100W,Eukaryota,Euk+Bac
3898,YER169W,YML101C,Eukaryota,
3899,YER169W,YML102CA,Eukaryota,
3900,YER169W,YNL241C,Eukaryota,Euk+Bac
3901,YER169W,YOR386W,Eukaryota,Cellular_organisms
3902,YER169W,YPL014W,Eukaryota,
3903,YER169W,YPL015C,Eukaryota,Cellular_organisms
3904,YER169W,YPL251W,Eukaryota,
3905,YER169W,YPL253C,Eukaryota,
3906,YER184C,YDR294C,Ascomycota,Cellular_organisms
3907,YER184C,YIL035C,Ascomycota,Eukaryota
3908,YER184C,YIR024C,Ascomycota,
3909,YER184C,YIR025W,Ascomycota,
3910,YER184C,YNL210W,Ascomycota,Eukaryota
3911,YER184C,YNL211C,Ascomycota,Saccharomyceta
3912,YFL021W,YAL012W,Opisthokonta,Cellular_organisms
3913,YFL021W,YBL104C,Opisthokonta,Eukaryota
3914,YFL021W,YBR266C,Opisthokonta,
3915,YFL021W,YBR268W,Opisthokonta,Dikarya
3916,YFL021W,YCR018CA,Opisthokonta,
3917,YFL021W,YCR019W,Opisthokonta,Dikarya
3918,YFL021W,YCR096C,Opisthokonta,
3919,YFL021W,YDL237W,Opisthokonta,Euk+Bac
3920,YFL021W,YDL238C,Opisthokonta,Euk+Bac
3921,YFL021W,YDR040C,Opisthokonta,Eukaryota
3922,YFL021W,YDR041W,Opisthokonta,Euk+Bac
3923,YFL021W,YDR042C,Opisthokonta,
3924,YFL021W,YDR067C,Opisthokonta,Eukaryota
3925,YFL021W,YDR068W,Opisthokonta,Eukaryota
3926,YFL021W,YDR078C,Opisthokonta,
3927,YFL021W,YDR079W,Opisthokonta,Saccharomyceta
3928,YFL021W,YDR084C,Opisthokonta,Eukaryota
3929,YFL021W,YDR086C,Opisthokonta,Eukaryota
3930,YFL021W,YDR144C,Opisthokonta,Eukaryota
3931,YFL021W,YDR145W,Opisthokonta,Eukaryota
3932,YFL021W,YDR210W,Opisthokonta,Dikarya
3933,YFL021W,YDR210WD,Opisthokonta,
3934,YFL021W,YDR317W,Opisthokonta,
3935,YFL021W,YDR319C,Opisthokonta,Opisthokonta
3936,YFL021W,YDR473C,Opisthokonta,Eukaryota
3937,YFL021W,YDR495C,Opisthokonta,Eukaryota
3938,YFL021W,YDR520C,Opisthokonta,Saccharomyceta
3939,YFL021W,YDR522C,Opisthokonta,Opisthokonta
3940,YFL021W,YEL062W,Opisthokonta,Eukaryota
3941,YFL021W,YEL063C,Opisthokonta,Cellular_organisms
3942,YFL021W,YER002W,Opisthokonta,Dikarya
3943,YFL021W,YER044CA,Opisthokonta,
3944,YFL021W,YFL023W,Opisthokonta,Saccharomyceta
3945,YFL021W,YFL024C,Opisthokonta,Eukaryota
3946,YFL021W,YGL001C,Opisthokonta,Euk+Bac
3947,YFL021W,YGL004C,Opisthokonta,Eukaryota
3948,YFL021W,YGR071C,Opisthokonta,
3949,YFL021W,YGR072W,Opisthokonta,Saccharomyceta
3950,YFL021W,YGR180C,Opisthokonta,Cellular_organisms
3951,YFL021W,YGR218W,Opisthokonta,Eukaryota
3952,YFL021W,YGR271W,Opisthokonta,Eukaryota
3953,YFL021W,YHR029C,Opisthokonta,Cellular_organisms
3954,YFL021W,YHR156C,Opisthokonta,Opisthokonta
3955,YFL021W,YHR157W,Opisthokonta,
3956,YFL021W,YHR179W,Opisthokonta,Cellular_organisms
3957,YFL021W,YIR005W,Opisthokonta,Eukaryota
3958,YFL021W,YIR029W,Opisthokonta,Euk+Bac
3959,YFL021W,YJL085W,Opisthokonta,Eukaryota
3960,YFL021W,YJL088W,Opisthokonta,Cellular_organisms
3961,YFL021W,YJL110C,Opisthokonta,Opisthokonta
3962,YFL021W,YJL210W,Opisthokonta,Eukaryota
3963,YFL021W,YJL212C,Opisthokonta,Eukaryota
3964,YFL021W,YJR011C,Opisthokonta,
3965,YFL021W,YJR109C,Opisthokonta,Cellular_organisms
3966,YFL021W,YJR110W,Opisthokonta,Eukaryota
3967,YFL021W,YKR093W,Opisthokonta,Euk+Bac
3968,YFL021W,YKR098C,Opisthokonta,Saccharomyceta
3969,YFL021W,YKR099W,Opisthokonta,Eukaryota
3970,YFL021W,YLR023C,Opisthokonta,Dikarya
3971,YFL021W,YLR047C,Opisthokonta,Saccharomyceta
3972,YFL021W,YLR048W,Opisthokonta,Euk_Archaea
3973,YFL021W,YLR054C,Opisthokonta,Ascomycota
3974,YFL021W,YLR261C,Opisthokonta,
3975,YFL021W,YLR262C,Opisthokonta,Eukaryota
3976,YFL021W,YLR302C,Opisthokonta,
3977,YFL021W,YML098W,Opisthokonta,Eukaryota
3978,YFL021W,YML099C,Opisthokonta,Saccharomyceta
3979,YFL021W,YMR019W,Opisthokonta,Saccharomyceta
3980,YFL021W,YMR098C,Opisthokonta,Saccharomyceta
3981,YFL021W,YMR178W,Opisthokonta,Cellular_organisms
3982,YFL021W,YMR193W,Opisthokonta,Eukaryota
3983,YFL021W,YMR227C,Opisthokonta,Eukaryota
3984,YFL021W,YMR228W,Opisthokonta,Ascomycota
3985,YFL021W,YMR258C,Opisthokonta,Saccharomyceta
3986,YFL021W,YNL001W,Opisthokonta,Euk_Archaea
3987,YFL021W,YNL002C,Opisthokonta,Saccharomyceta
3988,YFL021W,YNL038W,Opisthokonta,Eukaryota
3989,YFL021W,YNL142W,Opisthokonta,Cellular_organisms
3990,YFL021W,YNL143C,Opisthokonta,
3991,YFL021W,YNR049C,Opisthokonta,Saccharomyceta
3992,YFL021W,YOL159C,Opisthokonta,
3993,YFL021W,YOR154W,Opisthokonta,Eukaryota
3994,YFL021W,YPL188W,Opisthokonta,Cellular_organisms
3995,YFL021W,YPL216W,Opisthokonta,Dikarya
3996,YFL021W,YPL217C,Opisthokonta,Eukaryota
3997,YFL031W,YCL043C,Saccharomyceta,Eukaryota
3998,YFL031W,YCR018CA,Saccharomyceta,
3999,YFL031W,YCR019W,Saccharomyceta,Dikarya
4000,YFL031W,YDL146W,Saccharomyceta,Dikarya
4001,YFL031W,YDR217C,Saccharomyceta,Eukaryota
4002,YFL031W,YDR518W,Saccharomyceta,Eukaryota
4003,YFL031W,YDR519W,Saccharomyceta,Euk+Bac
4004,YFL031W,YFR007W,Saccharomyceta,Euk+Bac
4005,YFL031W,YFR026C,Saccharomyceta,
4006,YFL031W,YFR041C,Saccharomyceta,Dikarya
4007,YFL031W,YFR042W,Saccharomyceta,Saccharomyceta
4008,YFL031W,YIL048W,Saccharomyceta,Eukaryota
4009,YFL031W,YJL034W,Saccharomyceta,Eukaryota
4010,YFL031W,YJL035C,Saccharomyceta,Euk+Bac
4011,YFL031W,YJR094C,Saccharomyceta,
4012,YFL031W,YKL073W,Saccharomyceta,Eukaryota
4013,YFL031W,YKL165C,Saccharomyceta,Eukaryota
4014,YFL031W,YOL030W,Saccharomyceta,Ascomycota
4015,YFL031W,YOL031C,Saccharomyceta,Saccharomyceta
4016,YFL031W,YOR058C,Saccharomyceta,Eukaryota
4017,YFL044C,YBL019W,Eukaryota,Eukaryota
4018,YFL044C,YBL025W,Eukaryota,Saccharomyceta
4019,YFL044C,YBR012C,Eukaryota,
4020,YFL044C,YBR013C,Eukaryota,
4021,YFL044C,YBR160W,Eukaryota,Eukaryota
4022,YFL044C,YDL091C,Eukaryota,Eukaryota
4023,YFL044C,YDR034C,Eukaryota,Saccharomyceta
4024,YFL044C,YDR239C,Eukaryota,
4025,YFL044C,YDR241W,Eukaryota,
4026,YFL044C,YER007W,Eukaryota,Eukaryota
4027,YFL044C,YER022W,Eukaryota,Ascomycota
4028,YFL044C,YGR127W,Eukaryota,Euk+Bac
4029,YFL044C,YIL002WA,Eukaryota,
4030,YFL044C,YNL260C,Eukaryota,Saccharomyceta
4031,YFL044C,YPR056W,Eukaryota,Eukaryota
4032,YFR034C,YAR019C,Saccharomyceta,Eukaryota
4033,YFR034C,YBR093C,Saccharomyceta,Euk+Bac
4034,YFR034C,YBR152W,Saccharomyceta,
4035,YFR034C,YBR296C,Saccharomyceta,Cellular_organisms
4036,YFR034C,YCL034W,Saccharomyceta,Dikarya
4037,YFR034C,YCL035C,Saccharomyceta,Eukaryota
4038,YFR034C,YCL063W,Saccharomyceta,
4039,YFR034C,YCL064C,Saccharomyceta,Eukaryota
4040,YFR034C,YCR066W,Saccharomyceta,Opisthokonta
4041,YFR034C,YCR095C,Saccharomyceta,Saccharomyceta
4042,YFR034C,YCR098C,Saccharomyceta,Dikarya
4043,YFR034C,YDL004W,Saccharomyceta,Eukaryota
4044,YFR034C,YDL005C,Saccharomyceta,Opisthokonta
4045,YFR034C,YDL091C,Saccharomyceta,Eukaryota
4046,YFR034C,YDR164C,Saccharomyceta,Eukaryota
4047,YFR034C,YDR165W,Saccharomyceta,Eukaryota
4048,YFR034C,YDR281C,Saccharomyceta,
4049,YFR034C,YDR283C,Saccharomyceta,Eukaryota
4050,YFR034C,YDR294C,Saccharomyceta,Cellular_organisms
4051,YFR034C,YDR342C,Saccharomyceta,Euk+Bac
4052,YFR034C,YDR411C,Saccharomyceta,Eukaryota
4053,YFR034C,YDR412W,Saccharomyceta,Saccharomyceta
4054,YFR034C,YDR441C,Saccharomyceta,Cellular_organisms
4055,YFR034C,YDR442W,Saccharomyceta,
4056,YFR034C,YDR473C,Saccharomyceta,Eukaryota
4057,YFR034C,YDR481C,Saccharomyceta,Cellular_organisms
4058,YFR034C,YDR482C,Saccharomyceta,Saccharomyceta
4059,YFR034C,YDR483W,Saccharomyceta,Eukaryota
4060,YFR034C,YER001W,Saccharomyceta,Saccharomyceta
4061,YFR034C,YER017C,Saccharomyceta,Euk+Bac
4062,YFR034C,YER078C,Saccharomyceta,Euk+Bac
4063,YFR034C,YER078WA,Saccharomyceta,
4064,YFR034C,YER079W,Saccharomyceta,
4065,YFR034C,YER085C,Saccharomyceta,
4066,YFR034C,YER086W,Saccharomyceta,Euk+Bac
4067,YFR034C,YER129W,Saccharomyceta,Eukaryota
4068,YFR034C,YFL009W,Saccharomyceta,Euk+Bac
4069,YFR034C,YFL010C,Saccharomyceta,Saccharomyceta
4070,YFR034C,YFL010WA,Saccharomyceta,
4071,YFR034C,YFR026C,Saccharomyceta,
4072,YFR034C,YFR027W,Saccharomyceta,Eukaryota
4073,YFR034C,YFR044C,Saccharomyceta,Cellular_organisms
4074,YFR034C,YFR045W,Saccharomyceta,Saccharomyceta
4075,YFR034C,YGL058W,Saccharomyceta,Eukaryota
4076,YFR034C,YGL079W,Saccharomyceta,Saccharomyceta
4077,YFR034C,YGL099W,Saccharomyceta,Eukaryota
4078,YFR034C,YGL133W,Saccharomyceta,Dikarya
4079,YFR034C,YGR233C,Saccharomyceta,Dikarya
4080,YFR034C,YGR253C,Saccharomyceta,Euk_Archaea
4081,YFR034C,YGR273C,Saccharomyceta,Saccharomyceta
4082,YFR034C,YHR130C,Saccharomyceta,
4083,YFR034C,YHR131C,Saccharomyceta,Dikarya
4084,YFR034C,YHR132WA,Saccharomyceta,
4085,YFR034C,YHR136C,Saccharomyceta,
4086,YFR034C,YHR137W,Saccharomyceta,Saccharomyceta
4087,YFR034C,YIL036W,Saccharomyceta,Saccharomyceta
4088,YFR034C,YIL037C,Saccharomyceta,
4089,YFR034C,YIL121W,Saccharomyceta,Cellular_organisms
4090,YFR034C,YIL136W,Saccharomyceta,
4091,YFR034C,YIL137C,Saccharomyceta,Cellular_organisms
4092,YFR034C,YJL051W,Saccharomyceta,Saccharomyceta
4093,YFR034C,YJL117W,Saccharomyceta,Saccharomyceta
4094,YFR034C,YJL119C,Saccharomyceta,
4095,YFR034C,YJL172W,Saccharomyceta,Euk+Bac
4096,YFR034C,YJL173C,Saccharomyceta,
4097,YFR034C,YJR004C,Saccharomyceta,Saccharomyceta
4098,YFR034C,YJR005W,Saccharomyceta,Eukaryota
4099,YFR034C,YJR058C,Saccharomyceta,Eukaryota
4100,YFR034C,YJR059W,Saccharomyceta,Eukaryota
4101,YFR034C,YJR098C,Saccharomyceta,Dikarya
4102,YFR034C,YJR099W,Saccharomyceta,Eukaryota
4103,YFR034C,YKL084W,Saccharomyceta,Ascomycota
4104,YFR034C,YKL138CA,Saccharomyceta,
4105,YFR034C,YKL142W,Saccharomyceta,Saccharomyceta
4106,YFR034C,YKR084C,Saccharomyceta,Euk+Bac
4107,YFR034C,YKR103W,Saccharomyceta,Opisthokonta
4108,YFR034C,YLR152C,Saccharomyceta,Dikarya
4109,YFR034C,YLR266C,Saccharomyceta,Ascomycota
4110,YFR034C,YLR267W,Saccharomyceta,
4111,YFR034C,YLR305C,Saccharomyceta,Eukaryota
4112,YFR034C,YLR306W,Saccharomyceta,Eukaryota
4113,YFR034C,YLR382C,Saccharomyceta,Cellular_organisms
4114,YFR034C,YLR383W,Saccharomyceta,Euk+Bac
4115,YFR034C,YLR397C,Saccharomyceta,Cellular_organisms
4116,YFR034C,YLR438CA,Saccharomyceta,
4117,YFR034C,YLR439W,Saccharomyceta,Eukaryota
4118,YFR034C,YML121W,Saccharomyceta,Eukaryota
4119,YFR034C,YML122C,Saccharomyceta,
4120,YFR034C,YML123C,Saccharomyceta,Cellular_organisms
4121,YFR034C,YMR222C,Saccharomyceta,Eukaryota
4122,YFR034C,YMR223W,Saccharomyceta,Eukaryota
4123,YFR034C,YMR267W,Saccharomyceta,Cellular_organisms
4124,YFR034C,YNL027W,Saccharomyceta,Opisthokonta
4125,YFR034C,YNL029C,Saccharomyceta,Ascomycota
4126,YFR034C,YNL233W,Saccharomyceta,Dikarya
4127,YFR034C,YNL309W,Saccharomyceta,Dikarya
4128,YFR034C,YNL311C,Saccharomyceta,
4129,YFR034C,YOL136C,Saccharomyceta,Eukaryota
4130,YFR034C,YOL148C,Saccharomyceta,Saccharomyceta
4131,YFR034C,YOR031W,Saccharomyceta,
4132,YFR034C,YOR162C,Saccharomyceta,Dikarya
4133,YFR034C,YOR163W,Saccharomyceta,Eukaryota
4134,YFR034C,YOR164C,Saccharomyceta,Eukaryota
4135,YFR034C,YOR165W,Saccharomyceta,Eukaryota
4136,YFR034C,YOR337W,Saccharomyceta,Ascomycota
4137,YFR034C,YPL018W,Saccharomyceta,
4138,YFR034C,YPL019C,Saccharomyceta,Eukaryota
4139,YFR034C,YPL031C,Saccharomyceta,Eukaryota
4140,YFR034C,YPL132W,Saccharomyceta,Euk+Bac
4141,YFR034C,YPL133C,Saccharomyceta,Dikarya
4142,YFR034C,YPL216W,Saccharomyceta,Dikarya
4143,YFR034C,YPL217C,Saccharomyceta,Eukaryota
4144,YFR034C,YPL251W,Saccharomyceta,
4145,YFR034C,YPL253C,Saccharomyceta,
4146,YGL013C,YAL001C,,Ascomycota
4147,YGL013C,YAL022C,,Eukaryota
4148,YGL013C,YAR002W,,Saccharomyceta
4149,YGL013C,YBL005W,,Dikarya
4150,YGL013C,YBL087C,,
4151,YGL013C,YBL109W,,
4152,YGL013C,YBL111C,,Saccharomyceta
4153,YGL013C,YBL112C,,
4154,YGL013C,YBL113C,,
4155,YGL013C,YBR008C,,Euk+Bac
4156,YGL013C,YBR040W,,Saccharomyceta
4157,YGL013C,YBR057C,,Saccharomyceta
4158,YGL013C,YCL074W,,
4159,YGL013C,YCR105W,,Cellular_organisms
4160,YGL013C,YDL082W,,Eukaryota
4161,YGL013C,YDL083C,,
4162,YGL013C,YDL147W,,Eukaryota
4163,YGL013C,YDL148C,,Eukaryota
4164,YGL013C,YDL223C,,Eukaryota
4165,YGL013C,YDR011W,,Eukaryota
4166,YGL013C,YDR072C,,Saccharomyceta
4167,YGL013C,YDR282C,,Euk+Bac
4168,YGL013C,YDR332W,,Cellular_organisms
4169,YGL013C,YDR366C,,
4170,YGL013C,YDR368W,,Euk+Bac
4171,YGL013C,YDR406W,,Eukaryota
4172,YGL013C,YDR470C,,Dikarya
4173,YGL013C,YDR471W,,Eukaryota
4174,YGL013C,YDR543C,,
4175,YGL013C,YDR544C,,
4176,YGL013C,YDR545W,,
4177,YGL013C,YEL054C,,
4178,YGL013C,YER074W,,
4179,YGL013C,YER116C,,Eukaryota
4180,YGL013C,YER117W,,
4181,YGL013C,YER188CA,,
4182,YGL013C,YER189W,,
4183,YGL013C,YFR017C,,
4184,YGL013C,YGL103W,,Euk_Archaea
4185,YGL013C,YGL104C,,Eukaryota
4186,YGL013C,YGR038CA,,
4187,YGL013C,YGR038CB,,
4188,YGL013C,YGR040W,,Eukaryota
4189,YGL013C,YGR281W,,Dikarya
4190,YGL013C,YGR296W,,
4191,YGL013C,YHL012W,,Euk+Bac
4192,YGL013C,YHL013C,,Eukaryota
4193,YGL013C,YHL049C,,
4194,YGL013C,YHR086WA,,
4195,YGL013C,YHR087W,,Ascomycota
4196,YGL013C,YHR091C,,Cellular_organisms
4197,YGL013C,YHR141C,,
4198,YGL013C,YHR142W,,Saccharomyceta
4199,YGL013C,YHR193C,,Eukaryota
4200,YGL013C,YHR194W,,Eukaryota
4201,YGL013C,YHR197W,,Saccharomyceta
4202,YGL013C,YIL002WA,,
4203,YGL013C,YIL013C,,Eukaryota
4204,YGL013C,YIL018W,,
4205,YGL013C,YIL128W,,Eukaryota
4206,YGL013C,YIL129C,,Eukaryota
4207,YGL013C,YIL133C,,Euk_Archaea
4208,YGL013C,YIL174W,,
4209,YGL013C,YIL175W,,
4210,YGL013C,YJL042W,,Saccharomyceta
4211,YGL013C,YJL188C,,
4212,YGL013C,YJL219W,,Euk+Bac
4213,YGL013C,YJR044C,,Eukaryota
4214,YGL013C,YKL132C,,Euk+Bac
4215,YGL013C,YKL209C,,Cellular_organisms
4216,YGL013C,YLL065W,,
4217,YGL013C,YLL066C,,Saccharomyceta
4218,YGL013C,YLR162WA,,
4219,YGL013C,YLR207W,,Euk+Bac
4220,YGL013C,YLR360W,,
4221,YGL013C,YLR462W,,
4222,YGL013C,YLR463C,,
4223,YGL013C,YLR464W,,
4224,YGL013C,YLR465C,,
4225,YGL013C,YLR466W,,Saccharomyceta
4226,YGL013C,YLR467W,,
4227,YGL013C,YML111W,,Saccharomyceta
4228,YGL013C,YML132W,,
4229,YGL013C,YML133C,,Saccharomyceta
4230,YGL013C,YMR165C,,Eukaryota
