Gene_ID,Eukaryota,Opisthokonta,Fungi,Dikarya,Ascomycota,saccharomyceta,Saccharomycotina,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces
YDR099W,4,6,0,0,1,0,0,0,0,0,1
YDR469W,0,1,0,0,1,0,0,0,0,0,1
YNL132W,2,3,0,0,1,0,0,0,0,0,1
YDR240C,0,0,0,0,0,0,0,0,0,0,1
YKR030W,1,5,0,0,1,0,0,0,0,0,1
YLR185W,2,4,0,0,1,0,0,0,0,0,1
YLR274W,3,8,0,0,1,0,0,0,0,0,1
YBR097W,3,8,0,0,1,0,0,0,0,1,1
YNL039W,0,2,0,0,1,0,0,0,0,0,1
YKL157W,4,4,0,0,1,0,0,0,0,1,1
YPL037C,2,4,0,0,1,0,0,0,0,1,1
YFR034C,0,0,0,0,0,0,0,0,0,0,1
YOR028C,0,0,0,0,1,0,0,0,0,0,1
YMR129W,0,0,0,0,1,0,0,0,0,0,1
YKR077W,0,0,0,0,0,0,0,0,0,0,1
YBR011C,4,3,0,0,1,0,0,0,0,1,1
YFL013C,0,0,0,0,0,0,0,0,0,0,1
YJL212C,1,0,0,0,1,0,0,0,0,0,1
YDR321W,0,2,0,0,1,0,0,0,0,0,1
YER029C,2,5,0,0,1,0,0,0,0,0,1
YLR358C,0,0,0,0,0,0,0,0,0,0,1
YER077C,0,0,0,0,0,0,0,0,0,0,1
YLR447C,3,6,0,0,1,0,0,0,0,0,1
YHR140W,0,0,0,0,1,0,0,0,0,0,1
YMR261C,2,1,0,0,1,0,0,0,0,0,1
YIL164C,2,0,0,0,1,0,0,0,0,0,1
YFL023W,0,0,0,0,0,0,0,0,0,0,1
YGR248W,3,4,0,0,1,0,0,0,0,0,1
YAR020C,0,0,0,0,0,0,0,0,0,0,1
YBR053C,0,5,0,0,0,0,0,0,0,0,1
YNR001C,2,7,0,0,1,0,0,0,0,0,1
YPL043W,3,7,0,0,1,0,0,0,0,1,1
YGR018C,0,0,0,0,0,0,0,0,0,0,1
YJR097W,3,7,0,0,1,0,0,0,0,1,1
YPL131W,3,7,0,0,1,0,0,0,0,0,1
YOR007C,4,7,0,0,1,0,0,0,0,0,1
YLR303W,2,3,0,0,1,0,0,0,0,0,1
YCR063W,1,4,0,0,1,0,0,0,0,0,1
YPR060C,1,0,0,0,1,0,0,0,0,0,1
YBR202W,3,8,0,0,1,0,0,0,0,0,1
YER130C,0,7,0,0,1,0,0,0,0,0,1
YGR143W,0,0,0,0,1,0,0,0,0,0,1
YPL151C,3,11,0,0,1,0,0,0,0,1,1
YHR084W,0,0,0,0,0,0,0,0,0,0,1
YKR093W,1,5,0,0,1,0,0,0,0,0,1
YLL010C,2,7,0,0,1,0,0,0,0,1,1
YAL042W,2,3,0,0,1,0,0,0,0,0,1
YLR126C,1,0,0,0,1,0,0,0,0,0,1
YBL069W,1,3,0,0,1,0,0,0,0,0,1
YMR082C,0,0,0,0,0,0,0,0,0,0,1
YGL190C,3,6,0,0,1,0,0,0,0,0,1
YHR173C,0,0,0,0,0,0,0,0,0,0,1
YOR256C,2,5,0,0,1,0,0,0,0,0,1
YLR141W,0,0,0,0,0,0,0,0,0,0,1
YER180C,0,0,0,0,0,0,0,0,0,0,1
YNR063W,0,0,0,0,1,0,0,0,0,0,1
YFR010W,2,7,0,0,1,0,0,0,0,0,1
YOR061W,4,8,0,0,1,0,0,0,0,1,1
YLL061W,0,0,0,0,1,0,0,0,0,0,1
YDL168W,3,6,0,0,1,0,0,0,0,0,1
YKL051W,0,0,0,0,0,0,0,0,0,0,1
YFL066C,3,2,0,0,0,0,0,0,0,1,1
YKL177W,0,0,0,0,0,0,0,0,0,0,1
YJL106W,4,8,0,0,1,0,0,0,0,1,1
YGL251C,3,7,0,0,1,0,0,0,0,1,1
YCR041W,0,0,0,0,0,0,0,0,0,0,1
YDR332W,3,5,0,0,1,0,0,0,0,1,1
YKR013W,1,5,0,0,0,0,0,0,0,0,1
YPL129W,1,2,0,0,1,0,0,0,0,1,1
YJL174W,0,0,0,0,0,0,0,0,0,0,1
YPR130C,0,0,0,0,0,0,0,0,0,0,1
YER064C,0,0,0,0,0,0,0,0,0,0,1
YER163C,1,5,0,0,1,0,0,0,0,0,1
YBR282W,0,1,0,0,1,0,0,0,0,0,1
YJR135C,0,0,0,0,0,0,0,0,0,0,1
YIL069C,2,4,0,0,1,0,0,0,0,0,1
YHR110W,2,5,0,0,1,0,0,0,0,1,1
YJR042W,0,0,0,0,1,0,0,0,0,0,1
YAL029C,3,8,0,0,1,0,0,0,0,1,1
YKL186C,0,0,0,0,0,0,0,0,0,0,1
YBR022W,0,0,0,0,0,0,0,0,0,0,1
YBL098W,1,7,0,0,0,0,0,0,0,1,1
YNL284C,0,4,0,0,1,0,0,0,0,0,1
YIL134W,3,8,0,0,1,0,0,0,0,1,1
YLL057C,0,0,0,0,1,0,0,0,0,0,1
YGR205W,1,0,0,0,1,0,0,0,0,0,1
YGL113W,0,0,0,0,0,0,0,0,0,0,1
YGL114W,2,0,0,0,0,0,0,0,0,0,1
YKR029C,2,5,0,0,1,0,0,0,0,0,1
YJL223C,0,0,0,0,0,0,0,0,0,0,1
YDR174W,1,5,0,0,1,0,0,0,0,1,1
YHL034C,1,0,0,0,1,0,0,0,0,0,1
YPL178W,3,9,0,0,1,0,0,0,0,1,1
YOL115W,1,5,0,0,1,0,0,0,0,1,1
YEL068C,0,0,0,0,0,0,0,0,0,0,1
YGR254W,4,6,0,0,1,0,0,0,0,1,1
YNL182C,0,5,0,0,1,0,0,0,0,1,1
YGR187C,1,5,0,0,1,0,0,0,0,0,1
YNL176C,0,0,0,0,0,0,0,0,0,0,1
YPL126W,0,2,0,0,1,0,0,0,0,0,1
YDR421W,0,0,0,0,0,0,0,0,0,0,1
YFR049W,0,0,0,0,0,0,0,0,0,0,1
YNL339C,2,0,0,0,0,0,0,0,0,1,1
YMR034C,2,5,0,0,0,0,0,0,0,0,1
YKL146W,1,5,0,0,1,0,0,0,0,0,1
YER052C,1,0,0,0,1,0,0,0,0,0,1
YPR065W,0,7,0,0,1,0,0,0,0,0,1
YPR108W,3,3,0,0,1,0,0,0,0,0,1
YDR473C,1,3,0,0,1,0,0,0,0,0,1
YHR034C,0,5,0,0,0,0,0,0,0,0,1
YER102W,3,5,0,0,1,0,0,0,0,0,1
YNL220W,4,6,0,0,1,0,0,0,0,1,1
YOR115C,0,3,0,0,1,0,0,0,0,0,1
YGR288W,0,0,0,0,1,0,0,0,0,0,1
YJL213W,0,0,0,0,0,0,0,0,0,0,1
YGR171C,3,5,0,0,1,0,0,0,0,0,1
YDR214W,1,2,0,0,1,0,0,0,0,0,1
YJL108C,0,0,0,0,1,0,0,0,0,1,1
YDR340W,0,0,0,0,0,0,0,0,0,0,1
YOR268C,0,0,0,0,0,0,0,0,0,0,1
YJL062W,0,2,0,0,1,0,0,0,0,1,1
YOL083W,0,0,0,0,0,0,0,0,0,0,1
YMR199W,0,1,0,0,1,0,0,0,0,0,1
YLR287C,0,0,0,0,0,0,0,0,0,0,1
YBR188C,0,0,0,0,0,0,0,0,0,0,1
YLR011W,0,0,0,0,1,0,0,0,0,0,1
YOR260W,0,2,0,0,1,0,0,0,0,0,1
YBR012C,0,0,0,0,0,0,0,0,0,0,1
YHR170W,1,3,0,0,1,0,0,0,0,0,1
YGL030W,3,4,0,0,1,0,0,0,0,1,1
YML005W,2,4,0,0,1,0,0,0,0,0,1
YIL119C,0,0,0,0,0,0,0,0,0,0,1
YBR110W,2,2,0,0,1,0,0,0,0,1,1
YJL080C,0,4,0,0,1,0,0,0,0,0,1
YER140W,2,5,0,0,1,0,0,0,0,0,1
YKL100C,2,4,0,0,1,0,0,0,0,0,1
YGR150C,1,0,0,0,1,0,0,0,0,1,1
YKL113C,6,8,0,0,1,0,0,0,0,1,1
YDL107W,0,0,0,0,0,0,0,0,0,0,1
YCR006C,0,0,0,0,0,0,0,0,0,0,1
YDR436W,3,8,0,0,1,0,0,0,0,1,1
YDL167C,1,1,0,0,1,0,0,0,0,0,1
YPR178W,3,11,0,0,1,0,0,0,0,1,1
YGL033W,0,3,0,0,1,0,0,0,0,0,1
YOR381W,2,0,0,0,1,0,0,0,0,1,1
YNL272C,0,2,0,0,1,0,0,0,0,0,1
YJR145C,3,7,0,0,1,0,0,0,0,0,1
YHR192W,0,0,0,0,0,0,0,0,0,0,1
YOR344C,0,3,0,0,1,0,0,0,0,0,1
YKL106W,3,6,0,0,1,0,0,0,0,0,1
YDR071C,1,5,0,0,1,0,0,0,0,0,1
YDR026C,2,4,0,0,1,0,0,0,0,0,1
YNL263C,0,4,0,0,1,0,0,0,0,0,1
YDL223C,0,0,0,0,0,0,0,0,0,0,1
YGR145W,0,4,0,0,1,0,0,0,0,0,1
YOL133W,2,5,0,0,1,0,0,0,0,0,1
YBR151W,0,0,0,0,0,0,0,0,0,1,1
YNR019W,3,3,0,0,1,0,0,0,0,0,1
YGR087C,3,3,0,0,1,0,0,0,0,0,1
YPL158C,0,0,0,0,0,0,0,0,0,1,1
YKL182W,1,3,0,0,1,0,0,0,0,0,1
YPR081C,1,4,0,0,1,0,0,0,0,0,1
YER043C,3,5,0,0,1,0,0,0,0,0,1
YIR035C,3,7,0,0,1,0,0,0,0,0,1
YJR120W,0,0,0,0,0,0,0,0,0,0,1
YBR256C,0,0,0,0,1,0,0,0,0,0,1
YGL222C,0,0,0,0,0,0,0,0,0,0,1
YGL170C,0,0,0,0,0,0,0,0,0,0,1
YIR021W,0,0,0,0,0,0,0,0,0,0,1
YIL145C,3,0,0,0,1,0,0,0,0,0,1
YER076C,0,0,0,0,0,0,0,0,0,0,1
YOL118C,0,0,0,0,0,0,0,0,0,0,1
YOL077C,2,4,0,0,1,0,0,0,0,1,1
YCR100C,0,5,0,0,1,0,0,0,0,1,1
YLR373C,0,0,0,0,0,0,0,0,0,0,1
YBR044C,1,1,0,0,1,0,0,0,0,0,1
YLR164W,0,0,0,0,1,0,0,0,0,1,1
YNL337W,0,0,0,0,0,0,0,0,0,0,1
YPR010C,6,5,0,0,1,0,0,0,0,1,1
YCR064C,1,4,0,0,1,0,0,0,0,0,1
YNL161W,4,8,0,0,1,0,0,0,0,1,1
YDR074W,3,1,0,0,1,0,0,0,0,0,1
YER085C,0,0,0,0,0,0,0,0,0,0,1
YGL239C,0,1,0,0,1,0,0,0,0,0,1
YGR118W,5,4,0,0,1,0,0,0,0,0,1
YBR090C,0,2,0,0,1,0,0,0,0,1,1
YDR339C,1,2,0,0,1,0,0,0,0,0,1
YLR293C,4,9,0,0,1,0,0,0,0,1,1
YDR286C,1,1,0,0,0,0,0,0,0,0,1
YMR143W,3,4,0,0,1,0,0,0,0,1,1
YBR224W,0,0,0,0,0,0,0,0,0,0,1
YJR089W,0,1,0,0,1,0,0,0,0,0,1
YOR091W,3,7,0,0,1,0,0,0,0,0,1
YNL250W,3,4,0,0,1,0,0,0,0,0,1
YLR318W,2,4,0,0,1,0,0,0,0,0,1
YAR002W,0,0,0,0,1,0,0,0,0,0,1
YKR079C,1,5,0,0,1,0,0,0,0,0,1
YOR317W,4,6,0,0,1,0,0,0,0,0,1
YLR296W,0,0,0,0,0,0,0,0,0,0,1
YGR246C,1,4,0,0,1,0,0,0,0,0,1
YOL164W,0,0,0,0,0,0,0,0,0,0,1
YAL003W,3,5,0,0,1,0,0,0,0,0,1
YDR510W,2,5,0,0,1,0,0,0,0,0,1
YFR024C,1,8,0,0,1,0,0,0,0,1,1
YOL039W,3,4,0,0,1,0,0,0,0,0,1
YDR448W,3,6,0,0,1,0,0,0,0,0,1
YBL059W,0,0,0,0,0,0,0,0,0,1,1
YDR373W,4,6,0,0,1,0,0,0,0,1,1
YOR201C,1,2,0,0,1,0,0,0,0,0,1
YDL104C,2,5,0,0,1,0,0,0,0,1,1
YDL140C,6,6,0,0,1,0,0,0,0,1,1
YGR209C,5,7,0,0,1,0,0,0,0,0,1
YPL017C,4,4,0,0,1,0,0,0,0,1,1
YLL047W,0,0,0,0,0,0,0,0,0,0,1
YOL144W,0,0,0,0,1,0,0,0,0,0,1
YBL064C,3,5,0,0,1,0,0,0,0,0,1
YOL064C,3,3,0,0,1,0,0,0,0,0,1
YJL142C,0,0,0,0,0,0,0,0,0,0,1
YLL062C,2,4,0,0,1,0,0,0,0,0,1
YBR168W,0,0,0,0,0,0,0,0,0,0,1
YGR296W,2,0,0,0,0,0,0,0,0,1,1
YML027W,3,10,0,0,1,0,0,0,0,0,1
YEL038W,3,7,0,0,1,0,0,0,0,1,1
YPL091W,4,4,0,0,1,0,0,0,0,1,1
YFL038C,4,9,0,0,1,0,0,0,0,1,1
YPL044C,3,9,0,0,1,0,0,0,0,1,1
YML102W,3,9,0,0,1,0,0,0,0,1,1
YPL280W,0,0,0,0,1,0,0,0,0,0,1
YNL170W,2,3,0,0,1,0,0,0,0,0,1
YML119W,0,0,0,0,0,0,0,0,0,0,1
YPL264C,0,2,0,0,0,0,0,0,0,0,1
YNL105W,0,0,0,0,1,0,0,0,0,0,1
YBR108W,0,0,0,0,0,0,0,0,0,0,1
YGR176W,0,0,0,0,0,0,0,0,0,0,1
YGL010W,0,0,0,0,1,0,0,0,0,0,1
YMR281W,1,3,0,0,1,0,0,0,0,0,1
YML043C,0,0,0,0,1,0,0,0,0,0,1
YGL137W,3,11,0,0,1,0,0,0,0,1,1
YJR054W,0,0,0,0,0,0,0,0,0,0,1
YDR210W,0,0,0,0,0,0,0,0,0,0,1
YGR189C,2,0,0,0,0,0,0,0,0,1,1
YER181C,0,0,0,0,0,0,0,0,0,0,1
YJR151C,0,0,0,0,1,0,0,0,0,0,1
YGR183C,2,3,0,0,1,0,0,0,0,0,1
YJL071W,0,3,0,0,1,0,0,0,0,1,1
YOR187W,6,9,0,0,1,0,0,0,0,1,1
YGR084C,0,0,0,0,0,0,0,0,0,0,1
YOR303W,3,4,0,0,1,0,0,0,0,1,1
YKR042W,0,0,0,0,1,0,0,0,0,0,1
YDR402C,3,7,0,0,1,0,0,0,0,1,1
YMR230W,3,4,0,0,1,0,0,0,0,0,1
YHR029C,0,3,0,0,1,0,0,0,0,0,1
YBR099C,0,0,0,0,0,0,0,0,0,1,1
YER018C,0,0,0,0,0,0,0,0,0,0,1
YMR122C,0,0,0,0,0,0,0,0,0,0,1
YML042W,0,6,0,0,0,0,0,0,0,0,1
YGL237C,2,3,0,0,1,0,0,0,0,0,1
YDL127W,0,0,0,0,0,0,0,0,0,0,1
YDL110C,0,0,0,0,0,0,0,0,0,0,1
YPR045C,1,3,0,0,1,0,0,0,0,0,1
YNR009W,0,0,0,0,0,0,0,0,0,0,1
YPL267W,0,0,0,0,0,0,0,0,0,0,1
YDL071C,0,0,0,0,0,0,0,0,0,0,1
YBR180W,1,2,0,0,1,0,0,0,0,0,1
YDR137W,0,0,0,0,0,0,0,0,0,0,1
YKR098C,2,7,0,0,1,0,0,0,0,1,1
YGR210C,3,6,0,0,1,0,0,0,0,0,1
YHR072W,3,3,0,0,1,0,0,0,0,0,1
YDR404C,2,4,0,0,1,0,0,0,0,0,1
YOR255W,0,0,0,0,0,0,0,0,0,0,1
YJL079C,1,5,0,0,0,0,0,0,0,0,1
YEL043W,0,0,0,0,0,0,0,0,0,0,1
YGL070C,1,4,0,0,1,0,0,0,0,1,1
YHR037W,3,8,0,0,1,0,0,0,0,0,1
YNL114C,2,6,0,0,1,0,0,0,0,0,1
YGR168C,0,0,0,0,0,0,0,0,0,0,1
YPL118W,0,0,0,0,0,0,0,0,0,1,1
YNL219C,1,2,0,0,1,0,0,0,0,0,1
YOL059W,2,6,0,0,1,0,0,0,0,1,1
YLR152C,0,0,0,0,0,0,0,0,0,0,1
YDL152W,0,0,0,0,0,0,0,0,0,0,1
YNL243W,1,3,0,0,1,0,0,0,0,0,1
YGR043C,1,4,0,0,1,0,0,0,0,0,1
YHR019C,3,3,0,0,1,0,0,0,0,0,1
YEL055C,0,0,0,0,1,0,0,0,0,0,1
YLR100W,0,4,0,0,1,0,0,0,0,1,1
YJR141W,0,3,0,0,0,0,0,0,0,0,1
YFL048C,0,0,0,0,1,0,0,0,0,0,1
YKL025C,1,3,0,0,1,0,0,0,0,1,1
YNL014W,3,8,0,0,1,0,0,0,0,1,1
YPL252C,1,6,0,0,1,0,0,0,0,0,1
YDR014W,0,0,0,0,0,0,0,0,0,0,1
YHR204W,1,4,0,0,1,0,0,0,0,0,1
YLL045C,3,8,0,0,1,0,0,0,0,1,1
YIL131C,1,7,0,0,1,0,0,0,0,0,1
YJR049C,2,2,0,0,1,0,0,0,0,0,1
YPL039W,0,0,0,0,0,0,0,0,0,0,1
YDR272W,2,5,0,0,1,0,0,0,0,0,1
YPR144C,1,5,0,0,1,0,0,0,0,0,1
YPR036W,3,4,0,0,1,0,0,0,0,0,1
YBL027W,2,5,0,0,1,0,0,0,0,0,1
YHR018C,2,5,0,0,1,0,0,0,0,0,1
YGL154C,0,0,0,0,0,0,0,0,0,1,1
YCL005W,0,0,0,0,0,0,0,0,0,0,1
YEL075C,0,0,0,0,0,0,0,0,0,0,1
YDR371W,1,4,0,0,0,0,0,0,0,0,1
YLR199C,0,0,0,0,0,0,0,0,0,0,1
YKL199C,2,0,0,0,1,0,0,0,0,0,1
YHL024W,1,3,0,0,1,0,0,0,0,0,1
YNR041C,2,4,0,0,1,0,0,0,0,0,1
YKL176C,0,0,0,0,0,0,0,0,0,1,1
YKR094C,3,8,0,0,1,0,0,0,0,0,1
YLR149C,0,0,0,0,1,0,0,0,0,0,1
YHR137W,1,3,0,0,1,0,0,0,0,0,1
YLR375W,0,6,0,0,0,0,0,0,0,0,1
YDR112W,1,4,0,0,1,0,0,0,0,0,1
YPL153C,4,8,0,0,1,0,0,0,0,1,1
YDR050C,4,7,0,0,1,0,0,0,0,1,1
YDR482C,0,0,0,0,0,0,0,0,0,1,1
YDR543C,0,0,0,0,0,0,0,0,0,0,1
YOR055W,0,0,0,0,0,0,0,0,0,0,1
YIL172C,0,4,0,0,1,0,0,0,0,0,1
YDR158W,1,0,0,0,1,0,0,0,0,0,1
YHR083W,0,0,0,0,0,0,0,0,0,0,1
YMR045C,1,1,0,0,0,0,0,0,0,0,1
YLR244C,3,5,0,0,1,0,0,0,0,0,1
YAR071W,1,4,0,0,1,0,0,0,0,0,1
YDR259C,0,0,0,0,0,0,0,0,0,0,1
YKL135C,2,3,0,0,1,0,0,0,0,1,1
YDR025W,4,5,0,0,1,0,0,0,0,0,1
YDR173C,1,3,0,0,1,0,0,0,0,0,1
YGR241C,1,4,0,0,1,0,0,0,0,0,1
YGR049W,0,0,0,0,0,0,0,0,0,0,1
YNL044W,1,3,0,0,1,0,0,0,0,0,1
YOR161C,2,6,0,0,0,0,0,0,0,1,1
YKR041W,0,0,0,0,0,0,0,0,0,0,1
YMR166C,2,8,0,0,1,0,0,0,0,1,1
YLR311C,0,0,0,0,0,0,0,0,0,0,1
YDR516C,3,4,0,0,1,0,0,0,0,0,1
YOR027W,4,6,0,0,1,0,0,0,0,0,1
YOL080C,2,6,0,0,1,0,0,0,0,1,1
YHR047C,4,5,0,0,1,0,0,0,0,1,1
YER072W,0,0,0,0,1,0,0,0,0,0,1
YGR077C,0,0,0,0,0,0,0,0,0,0,1
YDR006C,0,3,0,0,0,0,0,0,0,0,1
YGR038W,0,6,0,0,1,0,0,0,0,0,1
YLR366W,0,0,0,0,0,0,0,0,0,0,1
YJL164C,4,7,0,0,1,0,0,0,0,1,1
YNR058W,4,5,0,0,1,0,0,0,0,1,1
YGR123C,4,9,0,0,1,0,0,0,0,1,1
YNL318C,2,7,0,0,1,0,0,0,0,0,1
YNL128W,2,3,0,0,1,0,0,0,0,0,1
YNL211C,0,0,0,0,0,0,0,0,0,0,1
YER014W,3,2,0,0,1,0,0,0,0,0,1
YBL090W,0,0,0,0,1,0,0,0,0,0,1
YJR001W,1,3,0,0,0,0,0,0,0,0,1
YPL019C,2,3,0,0,1,0,0,0,0,0,1
YLR190W,0,0,0,0,0,0,0,0,0,0,1
YML006C,0,0,0,0,0,0,0,0,0,0,1
YKR033C,2,6,0,0,1,0,0,0,0,0,1
YDR398W,0,3,0,0,1,0,0,0,0,0,1
YBL054W,0,3,0,0,0,0,0,0,0,0,1
YJR033C,0,2,0,0,1,0,0,0,0,0,1
YGR028W,5,8,0,0,1,0,0,0,0,1,1
YLR407W,0,0,0,0,0,0,0,0,0,0,1
YPL244C,2,8,0,0,1,0,0,0,0,1,1
YER017C,5,8,0,0,1,0,0,0,0,1,1
YDR408C,2,4,0,0,1,0,0,0,0,0,1
YJR079W,0,0,0,0,0,0,0,0,0,0,1
YPL148C,0,0,0,0,0,0,0,0,0,1,1
YJR085C,0,5,0,0,1,0,0,0,0,0,1
YHR108W,1,5,0,0,1,0,0,0,0,1,1
YDL242W,0,0,0,0,0,0,0,0,0,0,1
YMR238W,0,0,0,0,1,0,0,0,0,1,1
YBL032W,1,2,0,0,1,0,0,0,0,1,1
YOR240W,1,6,0,0,1,0,0,0,0,0,1
YHL001W,2,4,0,0,1,0,0,0,0,0,1
YHR036W,0,0,0,0,1,0,0,0,0,0,1
YEL060C,0,4,0,0,1,0,0,0,0,0,1
YBR002C,2,2,0,0,1,0,0,0,0,0,1
YMR267W,4,3,0,0,1,0,0,0,0,1,1
YKL156W,2,3,0,0,1,0,0,0,0,0,1
YDR342C,2,7,0,0,1,0,0,0,0,0,1
YLR020C,1,4,0,0,1,0,0,0,0,0,1
YDR274C,0,0,0,0,0,0,0,0,0,0,1
YPL160W,2,2,0,0,1,0,0,0,0,0,1
YNL036W,1,0,0,0,1,0,0,0,0,0,1
YMR289W,0,0,0,0,1,0,0,0,0,0,1
YLR052W,0,0,0,0,0,0,0,0,0,0,1
YBL051C,0,2,0,0,1,0,0,0,0,0,1
YHR197W,0,0,0,0,0,0,0,0,0,1,1
YDR441C,2,4,0,0,1,0,0,0,0,1,1
YOL032W,1,5,0,0,1,0,0,0,0,0,1
YDR481C,0,5,0,0,1,0,0,0,0,0,1
YPR035W,2,5,0,0,1,0,0,0,0,1,1
YOR072W,0,0,0,0,0,0,0,0,0,0,1
YIL074C,3,5,0,0,1,0,0,0,0,0,1
YIL043C,4,5,0,0,1,0,0,0,0,1,1
YER019W,0,4,0,0,1,0,0,0,0,0,1
YML072C,3,5,0,0,1,0,0,0,0,0,1
YLR082C,0,0,0,0,0,0,0,0,0,0,1
YJL204C,0,0,0,0,1,0,0,0,0,0,1
YJR160C,2,6,0,0,1,0,0,0,0,0,1
YLR037C,0,0,0,0,0,0,0,0,0,0,1
YNL171C,0,0,0,0,0,0,0,0,0,0,1
YCR053W,0,4,0,0,1,0,0,0,0,1,1
YCR034W,1,6,0,0,1,0,0,0,0,0,1
YOL068C,4,7,0,0,1,0,0,0,0,1,1
YBR234C,2,5,0,0,1,0,0,0,0,0,1
YJR129C,1,2,0,0,1,0,0,0,0,0,1
YJL152W,0,0,0,0,0,0,0,0,0,0,1
YDR267C,3,11,0,0,1,0,0,0,0,1,1
YPR017C,0,0,0,0,0,0,0,0,0,0,1
YGL080W,2,4,0,0,1,0,0,0,0,0,1
YDR154C,2,8,0,0,1,0,0,0,0,1,1
YOR021C,0,0,0,0,0,0,0,0,0,0,1
YNL067W,3,4,0,0,1,0,0,0,0,0,1
YLR111W,0,0,0,0,0,0,0,0,0,0,1
YLR243W,2,4,0,0,1,0,0,0,0,1,1
YGR270W,5,8,0,0,1,0,0,0,0,1,1
YHR183W,3,4,0,0,1,0,0,0,0,0,1
YIL097W,1,5,0,0,1,0,0,0,0,1,1
YGR225W,2,3,0,0,1,0,0,0,0,0,1
YGL098W,0,0,0,0,0,0,0,0,0,0,1
YGL225W,2,2,0,0,1,0,0,0,0,1,1
YBR130C,0,0,0,0,0,0,0,0,0,1,1
YDR310C,0,0,0,0,0,0,0,0,0,0,1
YDL185W,6,8,0,0,1,0,0,0,0,1,1
YJL138C,3,8,0,0,1,0,0,0,0,1,1
YJR121W,6,8,0,0,1,0,0,0,0,1,1
YHR161C,1,4,0,0,1,0,0,0,0,0,1
YHL005C,0,0,0,0,0,0,0,0,0,0,1
YER044C,1,2,0,0,1,0,0,0,0,0,1
YBR061C,1,6,0,0,1,0,0,0,0,1,1
YFL032W,0,0,0,0,0,0,0,0,0,0,1
YIL019W,0,0,0,0,1,0,0,0,0,0,1
YJR124C,0,1,0,0,0,0,0,0,0,0,1
YNL119W,0,2,0,0,1,0,0,0,0,1,1
YPR132W,5,4,0,0,1,0,0,0,0,0,1
YEL066W,0,0,0,0,1,0,0,0,0,0,1
YOR057W,3,3,0,0,1,0,0,0,0,0,1
YPR068C,3,7,0,0,1,0,0,0,0,0,1
YFR012W,0,0,0,0,0,0,0,0,0,0,1
YBR102C,0,4,0,0,0,0,0,0,0,1,1
YPL141C,4,8,0,0,1,0,0,0,0,1,1
YLR058C,3,3,0,0,1,0,0,0,0,1,1
YGL121C,0,0,0,0,0,0,0,0,0,0,1
YLR130C,3,1,0,0,1,0,0,0,0,0,1
YOR384W,2,3,0,0,1,0,0,0,0,0,1
YGR011W,2,2,0,0,1,0,0,0,0,0,1
YFL044C,2,6,0,0,1,0,0,0,0,0,1
YDR152W,0,3,0,0,1,0,0,0,0,0,1
YLR143W,0,4,0,0,1,0,0,0,0,0,1
YLR395C,0,0,0,0,0,0,0,0,0,0,1
YOR152C,0,0,0,0,0,0,0,0,0,0,1
YDR394W,5,8,0,0,1,0,0,0,0,1,1
YBR212W,3,6,0,0,1,0,0,0,0,1,1
YOR357C,1,4,0,0,1,0,0,0,0,1,1
YNL048W,2,3,0,0,1,0,0,0,0,1,1
YLR385C,0,0,0,0,0,0,0,0,0,1,1
YOR101W,4,9,0,0,1,0,0,0,0,1,1
YHR039C,3,8,0,0,1,0,0,0,0,0,1
YPR074C,2,4,0,0,1,0,0,0,0,0,1
YOR234C,2,3,0,0,1,0,0,0,0,0,1
YLR454W,0,2,0,0,1,0,0,0,0,0,1
YGL005C,0,0,0,0,0,0,0,0,0,0,1
YNL122C,0,0,0,0,0,0,0,0,0,0,1
YER001W,0,0,0,0,0,0,0,0,0,0,1
YHL050C,0,0,0,0,0,0,0,0,0,0,1
YEL021W,3,3,0,0,1,0,0,0,0,1,1
YJL216C,3,4,0,0,1,0,0,0,0,1,1
YJR046W,0,0,0,0,0,0,0,0,0,0,1
YBR070C,0,3,0,0,1,0,0,0,0,1,1
YDR483W,0,0,0,0,1,0,0,0,0,0,1
YCL002C,0,0,0,0,0,0,0,0,0,0,1
YKL202W,0,0,0,0,0,0,0,0,0,0,1
YKR040C,0,0,0,0,0,0,0,0,0,0,1
YNL298W,4,8,0,0,1,0,0,0,0,1,1
YKL081W,2,6,0,0,1,0,0,0,0,0,1
YOR044W,0,0,0,0,0,0,0,0,0,0,1
YMR303C,3,4,0,0,1,0,0,0,0,0,1
YPR184W,0,1,0,0,0,0,0,0,0,0,1
YHR153C,0,0,0,0,0,0,0,0,0,0,1
YEL015W,0,0,0,0,1,0,0,0,0,0,1
YHR184W,0,0,0,0,0,0,0,0,0,0,1
YOR299W,0,0,0,0,1,0,0,0,0,0,1
YKL002W,2,4,0,0,1,0,0,0,0,0,1
YOR247W,0,0,0,0,0,0,0,0,0,0,1
YHL047C,0,0,0,0,1,0,0,0,0,0,1
YNL156C,0,0,0,0,0,0,0,0,0,0,1
YNL124W,0,3,0,0,1,0,0,0,0,0,1
YML007W,0,0,0,0,1,0,0,0,0,0,1
YPL095C,1,5,0,0,0,0,0,0,0,0,1
YML076C,0,0,0,0,0,0,0,0,0,0,1
YDR317W,0,0,0,0,0,0,0,0,0,0,1
YPL188W,2,2,0,0,1,0,0,0,0,0,1
YER120W,1,3,0,0,1,0,0,0,0,0,1
