,Cellular_organisms,Euk_Archaea,Euk+Bac,Eukaryota,Opisthokonta,Dikarya,Ascomycota,Saccharomyceta,modeAge,NumDBsContributing,NumDBsFiltered,entropy,NodeError,Bimodality,HGT_flag
P33201,0.0,0.166666666667,0.0,0.833333333333,0.0,0.0,0.0,0.0,Eukaryota,12,1,0.45056120886600004,0.384615384615,0.0952380952381,False
P33202,0.0,0.0,0.0,0.916666666667,0.0,0.0,0.08333333333330001,0.0,Eukaryota,12,1,0.286835983056,1.12820512821,0.031746031746,False
P33203,0.0,0.0,0.0,0.916666666667,0.08333333333330001,0.0,0.0,0.0,Eukaryota,12,1,0.286835983056,1.10256410256,-0.170634920635,False
P33204,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.564102564103,0.222222222222,False
P33296,0.0,0.0,0.08333333333330001,0.916666666667,0.0,0.0,0.0,0.0,Eukaryota,12,1,0.286835983056,0.692307692308,-0.0555555555556,False
P33297,0.08333333333330001,0.08333333333330001,0.0,0.75,0.08333333333330001,0.0,0.0,0.0,Eukaryota,12,1,0.836988216786,1.12820512821,0.031746031746,False
P33298,0.166666666667,0.08333333333330001,0.0,0.75,0.0,0.0,0.0,0.0,Eukaryota,12,1,0.7214636866930001,0.846153846154,0.33333333333299997,False
P33299,0.25,0.08333333333330001,0.0,0.666666666667,0.0,0.0,0.0,0.0,Eukaryota,12,1,0.8239592165009999,0.974358974359,0.0555555555556,False
P33300,0.0,0.0,0.545454545455,0.0,0.0,0.0909090909091,0.272727272727,0.0909090909091,Euk+Bac,11,0,1.12095039267,3.96363636364,1.2380952381,False
P33302,0.0,0.0,0.272727272727,0.545454545455,0.0,0.0,0.0,0.181818181818,Eukaryota,11,0,0.994923632572,2.94545454545,1.4933862433899998,False
P33303,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.153846153846,-0.0238095238095,False
P33304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,3,1,-0.0,2.0,-1.33333333333,False
P33307,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.153846153846,-0.0238095238095,False
P33309,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Euk_Archaea,12,1,-0.0,0.307692307692,0.0555555555556,False
P33310,0.38461538461499994,0.0769230769231,0.38461538461499994,0.0,0.0,0.0769230769231,0.0769230769231,0.0,Cellular_organisms,13,0,1.32692019405,1.94871794872,0.575396825397,False
P33311,0.45454545454499995,0.0,0.45454545454499995,0.0,0.0909090909091,0.0,0.0,0.0,Cellular_organisms,11,1,0.9347698978579999,1.10606060606,0.139170506912,False
P33312,0.538461538462,0.0,0.23076923076900002,0.153846153846,0.0,0.0769230769231,0.0,0.0,Cellular_organisms,13,0,1.15698764435,1.61538461538,-0.25,True
P33313,0.0,0.0,0.0,0.833333333333,0.0,0.08333333333330001,0.08333333333330001,0.0,Eukaryota,12,1,0.56608573896,1.5641025641,0.944444444444,False
P33314,0.0,0.0,0.0,0.583333333333,0.166666666667,0.08333333333330001,0.0,0.166666666667,Eukaryota,12,0,1.1187433359899999,2.21212121212,0.64331797235,False
P33315,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,Euk+Bac,10,0,0.500402423538,0.0,0.0,False
P33317,0.0,0.0,0.692307692308,0.307692307692,0.0,0.0,0.0,0.0,Euk+Bac,13,0,0.61724176973,1.20512820513,-0.18650793650800002,False
P33322,0.75,0.125,0.0,0.125,0.0,0.0,0.0,0.0,Cellular_organisms,8,5,0.7356219397589999,0.820512820513,-0.126984126984,False
P33324,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,9,1,-0.0,0.755555555556,0.547619047619,False
P33327,0.0769230769231,0.0,0.615384615385,0.307692307692,0.0,0.0,0.0,0.0,Euk+Bac,13,0,0.8587409130060001,1.48717948718,0.0793650793651,True
P33328,0.0,0.0,0.0,0.615384615385,0.23076923076900002,0.0769230769231,0.0,0.0769230769231,Eukaryota,13,0,1.03176711135,2.30769230769,0.93253968254,False
P33329,0.111111111111,0.111111111111,0.0,0.666666666667,0.0,0.111111111111,0.0,0.0,Eukaryota,9,0,1.0027182645200001,1.66666666667,1.5974025974000001,False
P33330,0.153846153846,0.0,0.846153846154,0.0,0.0,0.0,0.0,0.0,Euk+Bac,13,0,0.42932302193099997,0.0,0.0,False
P33331,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.153846153846,0.0277777777778,False
P33332,0.0,0.0,0.0,0.5714285714289999,0.428571428571,0.0,0.0,0.0,Eukaryota,7,6,0.6829081047,2.07692307692,-0.0634920634921,False
P33333,0.0,0.0,0.923076923077,0.0,0.0,0.0769230769231,0.0,0.0,Euk+Bac,13,0,0.271189373042,0.923076923077,0.166666666667,False
P33334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.0,0.0,False
P33335,0.375,0.0,0.5,0.0,0.0,0.125,0.0,0.0,Euk+Bac,8,1,0.9743147528689999,2.77777777778,0.444444444444,False
P33336,0.0,0.0,0.0,0.75,0.0,0.125,0.0,0.125,Eukaryota,8,1,0.7356219397589999,2.27777777778,2.8181818181800002,False
P33338,0.0,0.0,0.0769230769231,0.846153846154,0.0769230769231,0.0,0.0,0.0,Eukaryota,13,0,0.5359610497089999,0.769230769231,-0.0674603174603,False
P33339,0.0,0.0,0.23076923076900002,0.692307692308,0.0,0.0769230769231,0.0,0.0,Eukaryota,13,0,0.790267968075,1.76923076923,0.551587301587,False
P33399,0.0,0.0,0.0,0.923076923077,0.0,0.0,0.0769230769231,0.0,Eukaryota,13,0,0.271189373042,1.07692307692,0.19444444444400003,False
P33400,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,Dikarya,10,1,0.500402423538,0.436363636364,-0.08862433862430001,False
P33401,0.2,0.0,0.7,0.1,0.0,0.0,0.0,0.0,Euk+Bac,10,0,0.8018185525429999,0.4,0.5,False
P33411,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,10,1,-0.0,0.545454545455,0.125661375661,False
P33412,0.0,0.0,0.08333333333330001,0.833333333333,0.08333333333330001,0.0,0.0,0.0,Eukaryota,12,1,0.56608573896,1.02564102564,0.0992063492063,False
P33413,0.307692307692,0.0,0.615384615385,0.0,0.0769230769231,0.0,0.0,0.0,Euk+Bac,13,0,0.8587409130060001,0.769230769231,0.138888888889,True
P33416,0.0769230769231,0.0,0.846153846154,0.0769230769231,0.0,0.0,0.0,0.0,Euk+Bac,13,0,0.5359610497089999,0.307692307692,-0.047619047619,False
P33417,0.0,0.0,0.0,0.75,0.125,0.125,0.0,0.0,Eukaryota,8,0,0.7356219397589999,1.21428571429,-0.20833333333299997,False
P33418,0.0,0.0,0.0,0.923076923077,0.0,0.0769230769231,0.0,0.0,Eukaryota,13,0,0.271189373042,0.974358974359,0.00396825396825,False
P33420,0.0,0.0,0.0,0.615384615385,0.153846153846,0.0,0.0,0.23076923076900002,Eukaryota,13,0,0.925129083572,3.38461538462,-0.31746031746,False
P33421,0.0,0.0,0.0,0.5,0.25,0.25,0.0,0.0,Eukaryota,8,2,1.0397207708399998,2.06666666667,0.321428571429,False
P33441,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,1,1,-0.0,0.0,,False
P33442,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Euk_Archaea,7,2,-0.0,0.0,0.0,False
P33448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,3,0,-0.0,0.0,0.0,False
P33550,0.0,0.0,0.0,0.444444444444,0.0,0.0,0.33333333333299997,0.222222222222,Eukaryota,9,0,1.06085694716,3.0,0.467532467532,False
P33734,0.846153846154,0.0,0.0,0.153846153846,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.42932302193099997,0.846153846154,0.33333333333299997,False
P33748,0.0,0.0,0.0,0.3,0.5,0.0,0.0,0.2,Opisthokonta,10,0,1.02965301406,2.13333333333,-0.3,False
P33749,0.0,0.0,0.0,0.0,0.8571428571430001,0.0,0.0,0.14285714285700002,Opisthokonta,7,0,0.410116318288,1.14285714286,1.63636363636,False
P33750,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.307692307692,-0.047619047619,False
P33751,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,-0.0,0.0,0.0,True
P33753,0.166666666667,0.0,0.75,0.08333333333330001,0.0,0.0,0.0,0.0,Euk+Bac,12,1,0.7214636866930001,0.461538461538,-0.07142857142860001,False
P33754,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,Dikarya,10,1,0.500402423538,0.872727272727,0.06,False
P33755,0.0,0.0,0.0,0.846153846154,0.153846153846,0.0,0.0,0.0,Eukaryota,13,0,0.42932302193099997,1.02564102564,0.305555555556,False
P33759,0.0,0.0,0.5,0.166666666667,0.166666666667,0.08333333333330001,0.0,0.08333333333330001,Euk+Bac,12,1,1.35797785499,3.28205128205,-0.198412698413,False
P33760,0.08333333333330001,0.08333333333330001,0.0,0.666666666667,0.0,0.0,0.0,0.166666666667,Eukaryota,12,1,0.983087758575,2.82051282051,0.8531746031749999,False
P33767,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.512820512821,0.230158730159,False
P33775,0.0,0.0,0.153846153846,0.307692307692,0.153846153846,0.307692307692,0.0,0.0769230769231,Dikarya,13,0,1.49856907968,3.28205128205,-0.198412698413,False
P33890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,2,1,-0.0,3.33333333333,,False
P33891,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,Saccharomyceta,5,1,0.500402423538,2.93333333333,3.35714285714,False
P33892,0.0,0.0,0.0,0.916666666667,0.08333333333330001,0.0,0.0,0.0,Eukaryota,12,1,0.286835983056,1.17948717949,0.0238095238095,False
P33893,0.916666666667,0.0,0.0,0.0,0.0,0.0,0.08333333333330001,0.0,Cellular_organisms,12,1,0.286835983056,1.07692307692,0.19444444444400003,False
P33894,0.153846153846,0.0,0.615384615385,0.0769230769231,0.0769230769231,0.0,0.0,0.0769230769231,Euk+Bac,13,0,1.17865499634,2.48717948718,1.11111111111,True
P33895,0.0,0.0,0.0,0.666666666667,0.0,0.166666666667,0.08333333333330001,0.08333333333330001,Eukaryota,12,1,0.983087758575,2.48717948718,-0.230158730159,False
P34077,0.0,0.0,0.0,0.923076923077,0.0,0.0,0.0,0.0769230769231,Eukaryota,13,0,0.271189373042,1.35897435897,0.047619047619,False
P34078,0.0,0.0,0.0,0.46153846153800004,0.307692307692,0.153846153846,0.0769230769231,0.0,Eukaryota,13,0,1.2047933096899999,2.07692307692,-0.166666666667,False
P34087,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,Eukaryota,12,1,0.6931471805600001,0.820512820513,0.0793650793651,False
P34110,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.0,0.0,False
P34111,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.3,Ascomycota,10,0,0.610864302055,1.02222222222,-0.22619047619000002,False
P34160,0.0,0.0,0.0,0.916666666667,0.0,0.0,0.0,0.08333333333330001,Eukaryota,12,1,0.286835983056,1.61538461538,0.369047619048,False
P34161,0.0,0.0,0.0,0.222222222222,0.33333333333299997,0.111111111111,0.0,0.33333333333299997,Opisthokonta,9,1,1.3107836781,2.6,-0.5,False
P34162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,4,0,-0.0,0.0,0.0,False
P34163,0.0,0.0,0.33333333333299997,0.666666666667,0.0,0.0,0.0,0.0,Eukaryota,12,0,0.636514168295,1.75757575758,0.516129032258,False
P34164,0.0,0.0,0.1,0.7,0.2,0.0,0.0,0.0,Eukaryota,10,1,0.8018185525429999,1.56363636364,0.888888888889,False
P34167,0.0,0.0,0.0,0.153846153846,0.46153846153800004,0.0,0.0,0.38461538461499994,Opisthokonta,13,0,1.0123308390999999,3.15384615385,-0.17857142857099997,False
P34216,0.0,0.0909090909091,0.0,0.8181818181820001,0.0909090909091,0.0,0.0,0.0,Eukaryota,11,2,0.60016607316,1.84615384615,0.33333333333299997,False
P34217,0.0,0.0,0.2,0.4,0.0,0.3,0.0,0.1,Eukaryota,10,0,1.2798542258299999,3.51111111111,-0.738095238095,False
P34218,0.0,0.0,0.0,0.8181818181820001,0.0909090909091,0.0909090909091,0.0,0.0,Eukaryota,11,0,0.60016607316,1.27272727273,-0.191798941799,False
P34219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,5,1,-0.0,1.66666666667,-1.0,False
P34220,0.153846153846,0.0769230769231,0.307692307692,0.38461538461499994,0.0,0.0769230769231,0.0,0.0,Eukaryota,13,0,1.4127446368599998,1.82051282051,-0.126984126984,False
P34221,0.0,0.0,0.111111111111,0.666666666667,0.111111111111,0.111111111111,0.0,0.0,Eukaryota,9,1,1.0027182645200001,2.08888888889,1.2380952381,False
P34222,0.166666666667,0.5,0.0,0.33333333333299997,0.0,0.0,0.0,0.0,Euk_Archaea,12,1,1.0114042647100001,0.794871794872,-0.07142857142860001,False
P34223,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.512820512821,0.230158730159,False
P34224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,3,0,-0.0,0.0,,False
P34225,0.0,0.0,0.0,0.125,0.125,0.5,0.125,0.125,Dikarya,8,1,1.3862943611200003,1.55555555556,-0.0125,False
P34226,0.0,0.0,0.545454545455,0.0,0.0,0.45454545454499995,0.0,0.0,Euk+Bac,11,0,0.689009238477,3.27272727273,0.7539682539679999,False
P34227,0.833333333333,0.0,0.08333333333330001,0.08333333333330001,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,0.56608573896,0.461538461538,-0.07142857142860001,False
P34228,0.0,0.0,0.0,0.0,0.0,0.272727272727,0.0,0.7272727272730001,Saccharomyceta,11,0,0.585952618304,1.41818181818,0.166666666667,False
P34230,0.0,0.0,0.5,0.3,0.1,0.1,0.0,0.0,Euk+Bac,10,3,1.16828245018,2.20512820513,1.20634920635,False
P34232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,4,0,-0.0,0.0,0.0,False
P34233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,6,1,-0.0,1.14285714286,0.444444444444,False
P34234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,5,0,-0.0,0.4,-0.166666666667,False
P34237,0.0,0.0909090909091,0.0,0.909090909091,0.0,0.0,0.0,0.0,Eukaryota,11,2,0.304636097349,0.435897435897,-0.0674603174603,False
P34239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,2,0,-0.0,0.0,,False
P34240,0.538461538462,0.0769230769231,0.0,0.0,0.0,0.0,0.153846153846,0.23076923076900002,Cellular_organisms,13,0,1.15698764435,4.28205128205,-0.611111111111,False
P34241,0.0,0.0,0.0,0.23076923076900002,0.23076923076900002,0.38461538461499994,0.153846153846,0.0,Dikarya,13,0,1.33224492244,1.97435897436,-0.150793650794,False
P34243,0.909090909091,0.0,0.0909090909091,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,11,0,0.304636097349,0.0,0.0,False
P34244,0.0,0.0,0.0769230769231,0.846153846154,0.0,0.0,0.0,0.0769230769231,Eukaryota,13,0,0.5359610497089999,1.76923076923,-0.015873015873,False
P34246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,3,0,-0.0,1.33333333333,2.0,False
P34247,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.384615384615,0.25,False
P34248,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.1,Eukaryota,10,1,0.325082973391,1.09090909091,0.24,False
P34250,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,Eukaryota,4,0,0.562335144619,1.5,0.0,False
P34251,0.0769230769231,0.0,0.769230769231,0.0769230769231,0.0,0.0769230769231,0.0,0.0,Euk+Bac,13,0,0.793730055158,1.30769230769,-0.047619047619,True
P34252,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,Ascomycota,6,1,0.6931471805600001,2.19047619048,1.11111111111,False
P34253,0.0,0.307692307692,0.0,0.615384615385,0.0,0.0769230769231,0.0,0.0,Eukaryota,13,0,0.8587409130060001,1.20512820513,0.277777777778,False
P34730,0.0,0.0,0.0,0.909090909091,0.0909090909091,0.0,0.0,0.0,Eukaryota,11,0,0.304636097349,0.8,0.407407407407,False
P34756,0.0,0.0,0.0,0.916666666667,0.0,0.0,0.0,0.08333333333330001,Eukaryota,12,1,0.286835983056,1.66666666667,0.154761904762,False
P34758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,7,0,-0.0,0.285714285714,-0.163636363636,False
P34760,0.272727272727,0.0,0.7272727272730001,0.0,0.0,0.0,0.0,0.0,Euk+Bac,11,0,0.585952618304,0.0,0.0,False
P34761,0.0,0.0,0.0,0.4,0.0,0.3,0.2,0.1,Eukaryota,10,0,1.2798542258299999,2.82222222222,-0.33333333333299997,False
P34909,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,Eukaryota,10,1,0.6390318596500001,1.52727272727,-0.419312169312,False
P35056,0.08333333333330001,0.08333333333330001,0.0,0.75,0.08333333333330001,0.0,0.0,0.0,Eukaryota,12,0,0.836988216786,0.969696969697,0.247004608295,False
P35127,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.153846153846,0.0277777777778,False
P35169,0.0,0.0,0.0,0.8571428571430001,0.14285714285700002,0.0,0.0,0.0,Eukaryota,7,2,0.410116318288,2.38888888889,3.22222222222,False
P35172,0.0,0.0,0.666666666667,0.0,0.0,0.222222222222,0.0,0.111111111111,Euk+Bac,9,0,0.848685557726,3.66666666667,1.36363636364,False
P35176,0.0,0.0,0.307692307692,0.538461538462,0.0769230769231,0.0,0.0,0.0769230769231,Eukaryota,13,0,1.09059947378,2.61538461538,0.265873015873,False
P35177,0.0,0.0,0.0,0.46153846153800004,0.0769230769231,0.23076923076900002,0.0769230769231,0.153846153846,Eukaryota,13,0,1.37781950804,2.48717948718,0.234126984127,False
P35178,0.0,0.0,0.0,0.75,0.0,0.08333333333330001,0.0,0.166666666667,Eukaryota,12,1,0.7214636866930001,2.41025641026,0.14285714285700002,False
P35179,0.0,0.181818181818,0.0,0.8181818181820001,0.0,0.0,0.0,0.0,Eukaryota,11,1,0.474139313058,1.12121212121,0.0460829493088,False
P35180,0.0,0.0,0.0,0.0,0.615384615385,0.38461538461499994,0.0,0.0,Opisthokonta,13,0,0.666278442415,0.512820512821,-0.0793650793651,False
P35181,0.0,0.0,0.0,0.923076923077,0.0769230769231,0.0,0.0,0.0,Eukaryota,13,0,0.271189373042,0.589743589744,-0.0912698412698,False
P35182,0.0,0.0,0.181818181818,0.7272727272730001,0.0,0.0909090909091,0.0,0.0,Eukaryota,11,1,0.7595473914749999,1.62121212121,-0.14444444444399998,False
P35183,0.25,0.0,0.0,0.25,0.125,0.0,0.0,0.375,Saccharomyceta,8,1,1.32088834315,4.38888888889,-0.444444444444,False
P35184,0.0,0.0,0.0,0.545454545455,0.272727272727,0.0909090909091,0.0,0.0909090909091,Eukaryota,11,1,1.12095039267,2.56060606061,-0.159447004608,False
P35187,0.5,0.1,0.2,0.1,0.1,0.0,0.0,0.0,Cellular_organisms,10,0,1.35923670067,1.42222222222,-0.190476190476,False
P35189,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.833333333333,0.0,Ascomycota,12,1,0.45056120886600004,1.48717948718,0.18253968254,False
P35190,0.0,0.0,0.0,0.111111111111,0.222222222222,0.222222222222,0.33333333333299997,0.111111111111,Ascomycota,9,0,1.5229550675299999,1.5,-0.444444444444,False
P35191,0.23076923076900002,0.0769230769231,0.46153846153800004,0.153846153846,0.0769230769231,0.0,0.0,0.0,Euk+Bac,13,0,1.37781950804,1.30769230769,-0.150793650794,True
P35192,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.33333333333299997,0.5,Saccharomyceta,6,0,1.0114042647100001,1.86666666667,-0.222222222222,False
P35194,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.74358974359,-0.0634920634921,False
P35195,0.363636363636,0.0,0.45454545454499995,0.0,0.0,0.0,0.0,0.181818181818,Euk+Bac,11,0,1.03619878482,2.61818181818,1.28,True
P35196,0.833333333333,0.08333333333330001,0.0,0.08333333333330001,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,0.56608573896,0.589743589744,-0.0912698412698,False
P35197,0.0,0.0,0.0,0.916666666667,0.08333333333330001,0.0,0.0,0.0,Eukaryota,12,1,0.286835983056,1.07692307692,0.19444444444400003,False
P35198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,5,0,-0.0,0.6,0.25,False
P35200,0.0,0.0,0.0,0.769230769231,0.153846153846,0.0,0.0,0.0769230769231,Eukaryota,13,0,0.6870920273800001,1.38461538462,0.611111111111,False
P35201,0.0,0.0,0.0,0.416666666667,0.08333333333330001,0.33333333333299997,0.0,0.166666666667,Eukaryota,12,0,1.2366848691399999,3.12121212121,-0.022222222222199998,False
P35202,0.0,0.0,0.307692307692,0.615384615385,0.0769230769231,0.0,0.0,0.0,Eukaryota,13,0,0.8587409130060001,1.97435897436,0.468253968254,False
P35206,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,Dikarya,2,0,0.6931471805600001,4.0,,False
P35207,0.25,0.0,0.33333333333299997,0.416666666667,0.0,0.0,0.0,0.0,Eukaryota,12,0,1.07755632707,1.36363636364,0.422222222222,False
P35208,0.0,0.0,0.363636363636,0.181818181818,0.0,0.0909090909091,0.0,0.363636363636,Euk+Bac,11,0,1.26365443188,4.18181818182,-0.37037037037,False
P35209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,3,0,-0.0,0.0,,False
P35210,0.0,0.0,0.0,0.375,0.125,0.375,0.0,0.125,Dikarya,8,1,1.25548232518,3.16666666667,0.888888888889,False
P35497,0.444444444444,0.0,0.444444444444,0.111111111111,0.0,0.0,0.0,0.0,Cellular_organisms,9,1,0.9649629230069999,1.51111111111,1.0952380952399998,False
P35688,0.0,0.0,0.0,0.166666666667,0.5,0.33333333333299997,0.0,0.0,Opisthokonta,12,1,1.0114042647100001,1.51282051282,0.17857142857099997,False
P35691,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.282051282051,-0.0436507936508,False
P35718,0.0,0.583333333333,0.0,0.416666666667,0.0,0.0,0.0,0.0,Euk_Archaea,12,1,0.6791932659919999,0.794871794872,0.031746031746,False
P35719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,11,0,-0.0,0.0,0.0,False
P35723,0.0,0.0,0.0,0.666666666667,0.0,0.166666666667,0.0,0.166666666667,Eukaryota,6,1,0.8675632284810001,2.57142857143,1.5818181818200001,False
P35724,0.33333333333299997,0.0,0.0,0.33333333333299997,0.0,0.166666666667,0.0,0.166666666667,Cellular_organisms,12,0,1.32966134885,4.12121212121,-0.022222222222199998,False
P35728,0.0,0.0,0.0,0.769230769231,0.153846153846,0.0769230769231,0.0,0.0,Eukaryota,13,0,0.6870920273800001,1.20512820513,-0.08333333333330001,False
P35729,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,Saccharomyceta,8,0,0.562335144619,1.5,0.215384615385,False
P35731,0.4,0.0,0.4,0.1,0.0,0.0,0.1,0.0,Cellular_organisms,10,0,1.1935496041,1.71111111111,-0.16,False
P35732,0.0,0.0,0.0,0.33333333333299997,0.0,0.5,0.166666666667,0.0,Dikarya,6,1,1.0114042647100001,2.19047619048,-0.5545454545449999,False
P35734,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ascomycota,3,1,-0.0,0.5,0.0,False
P35735,0.0,0.0,0.0,0.0,0.0,0.545454545455,0.0,0.45454545454499995,Dikarya,11,0,0.689009238477,1.92727272727,-0.206666666667,False
P35736,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.833333333333,Saccharomyceta,6,1,0.45056120886600004,2.09523809524,-0.563636363636,False
P35817,0.0,0.0,0.0,0.666666666667,0.25,0.08333333333330001,0.0,0.0,Eukaryota,12,1,0.8239592165009999,1.66666666667,0.56746031746,False
P35842,0.0,0.0,0.4,0.1,0.1,0.4,0.0,0.0,Euk+Bac,10,0,1.1935496041,3.24444444444,-0.547619047619,False
P35843,0.0,0.0,0.125,0.5,0.0,0.375,0.0,0.0,Eukaryota,8,0,0.9743147528689999,2.35714285714,-0.625,False
P35844,0.0,0.0,0.0,0.33333333333299997,0.0,0.555555555556,0.0,0.111111111111,Dikarya,9,1,0.9368883075390001,2.82222222222,0.0238095238095,False
P35845,0.0,0.0,0.111111111111,0.555555555556,0.222222222222,0.111111111111,0.0,0.0,Eukaryota,9,2,1.1490596969700002,2.21818181818,1.72,False
P35994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,1,0,-0.0,None,,False
P35995,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.4,Dikarya,5,0,1.05492016799,1.2,-0.5,False
P35996,0.23076923076900002,0.0,0.538461538462,0.153846153846,0.0,0.0769230769231,0.0,0.0,Euk+Bac,13,0,1.15698764435,1.74358974359,-0.166666666667,False
P35997,0.0,0.555555555556,0.0,0.444444444444,0.0,0.0,0.0,0.0,Euk_Archaea,9,1,0.6869615765970001,0.533333333333,-0.107142857143,False
P35999,0.0,0.0,0.307692307692,0.692307692308,0.0,0.0,0.0,0.0,Eukaryota,13,0,0.61724176973,1.20512820513,0.07142857142860001,False
P36000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.153846153846,0.0277777777778,False
P36001,0.428571428571,0.0,0.5714285714289999,0.0,0.0,0.0,0.0,0.0,Euk+Bac,7,0,0.6829081047,0.0,,False
P36002,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.625,Saccharomyceta,8,1,0.661563238158,4.27777777778,1.44444444444,False
P36003,0.0,0.0,0.0,0.0,0.0,0.181818181818,0.0,0.8181818181820001,Saccharomyceta,11,2,0.474139313058,3.02564102564,-0.365079365079,False
P36004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,2,2,-0.0,0.666666666667,,False
P36005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,6,3,-0.0,0.5,0.0,False
P36006,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.125,Eukaryota,8,1,0.37677016125600005,2.61111111111,2.44444444444,False
P36007,0.33333333333299997,0.0,0.666666666667,0.0,0.0,0.0,0.0,0.0,Euk+Bac,12,1,0.636514168295,0.307692307692,-0.047619047619,True
P36008,0.0,0.0,0.2,0.7,0.0,0.1,0.0,0.0,Eukaryota,10,1,0.8018185525429999,1.52727272727,0.599206349206,False
P36009,0.0,0.0,0.46153846153800004,0.307692307692,0.0,0.0,0.23076923076900002,0.0,Euk+Bac,13,0,1.0579054247,3.0,1.70238095238,False
P36010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,-0.0,0.0,0.0,False
