TF,Target,Mode,PMID,Tf_age,Tg_age,Tg_age_int,TF_age_int,age_length,TF_ID,Target_ID
CTNNB1,MMP7,Activation,11158322;15000152,Eukaryota,Eukaryota,2,2,0,1499,259266
CTNNB1,MYC,Activation,20300972;21533051,Eukaryota,Opisthokonta,3,2,1,1499,4609
CTNNB1,MYC,Unknown,17724465;18679417;19662654;19778454,Eukaryota,Opisthokonta,3,2,1,1499,4609
CTNNB1,NCOA2,Unknown,16141201,Eukaryota,Eumetazoa,4,2,2,1499,10499
CTNNB1,NRCAM,Unknown,17724465,Eukaryota,Eumetazoa,4,2,2,1499,4897
CTNNB1,PLD1,Activation,20442281,Eukaryota,Eukaryota,2,2,0,1499,5337
CTNNB1,PPARD,Unknown,17724465,Eukaryota,Eumetazoa,4,2,2,1499,5467
CTNNB1,PTGS2,Unknown,11396184,Eukaryota,Eukaryota,2,2,0,1499,5743
CTNNB1,RB1,Repression,16628468,Eukaryota,Eukaryota,2,2,0,1499,5925
CTNNB1,STARD7,Activation,21622533,Eukaryota,Mammalia,6,2,4,1499,56910
CTNNB1,TCF7,Unknown,17724465,Eukaryota,Opisthokonta,3,2,1,1499,6932
CTNNB1,VIM,Activation,12750294,Eukaryota,Eumetazoa,4,2,2,1499,7431
CTNNBIP1,GLI2,Unknown,19797115,Vertebrata,Eukaryota,2,5,3,56998,2736
CTNNBIP1,MMP14,Unknown,14639622,Vertebrata,Eukaryota,2,5,3,56998,4323
CTNNBIP1,STMN2,Unknown,16712787,Vertebrata,Vertebrata,5,5,0,56998,11075
CUX1,CDKN1B,Unknown,19332113,Eukaryota,Mammalia,6,2,4,132625,9133
CUX1,CFTR,Unknown,10075672,Eukaryota,cellular organisms,1,2,1,132625,1080
CUX1,CR2,Unknown,19487031,Eukaryota,Eumetazoa,4,2,2,132625,1380
CUX1,CYBB,Activation,14605447,Eukaryota,Eukaryota,2,2,0,132625,1536
CUX1,ECT2,Unknown,21886810,Eukaryota,Eukaryota,2,2,0,132625,1894
CUX1,FTO,Unknown,23341774,Eukaryota,Mammalia,6,2,4,132625,79068
CUX1,RACGAP1,Unknown,21886810,Eukaryota,Eukaryota,2,2,0,132625,29127
CUX1,WNT5A,Activation,17227781;23359789,Eukaryota,Eumetazoa,4,2,2,132625,7474
DACH1,FOS,Repression,17182846,Eumetazoa,Eumetazoa,4,4,0,1602,7027
DACH1,PELP1,Unknown,19605405,Eumetazoa,Mammalia,6,4,2,1602,3211
DACH1,TNFSF11,Repression,17891780,Eumetazoa,Vertebrata,5,4,1,1602,8600
DAXX,AIRE,Repression,20185822,Eumetazoa,Eukaryota,2,4,2,1616,326
DBP,ACKR1,Unknown,22122911,Vertebrata,Mammalia,6,5,1,1628,2532
DBP,ALDOB,Activation,8383844,Vertebrata,Eukaryota,2,5,3,1628,229
DBP,CYP3A4,Activation,18004209,Vertebrata,cellular organisms,1,5,4,1628,1576
DBP,CYP7A1,Activation,8617210,Vertebrata,cellular organisms,1,5,4,1628,1581
DDB1,CDKN2A,Unknown,19208841,Eukaryota,Eukaryota,2,2,0,1642,1029
DDB2,BCL2,Repression,20013802,Eukaryota,Vertebrata,5,2,3,1643,596
DDB2,SOD2,Repression,18431487,Eukaryota,cellular organisms,1,2,1,1643,8837
DDB2,XPA,Unknown,24953096,Eukaryota,Opisthokonta,3,2,1,1643,7507
DDIT3,ANKRD1,Repression,19299913,Mammalia,cellular organisms,1,6,5,1649,27063
DDIT3,ASNS,Repression,18940792,Mammalia,cellular organisms,1,6,5,1649,440
DDIT3,ATF2,Repression,16164412,Mammalia,Eukaryota,2,6,4,1649,1386
DDIT3,ATF5,Repression,16164412,Mammalia,Vertebrata,5,6,1,1649,22809
DDIT3,ATG5,Activation,20038797,Mammalia,Eukaryota,2,6,4,1649,642
DDIT3,CDK2,Unknown,20017906,Mammalia,Eukaryota,2,6,4,1649,1017
DDIT3,CEBPA,Repression,21983012,Mammalia,Eumetazoa,4,6,2,1649,10401
DDIT3,CXCL8,Unknown,18772138,Mammalia,Vertebrata,5,6,1,1649,3576
DDIT3,IL6,Activation,12706815,Mammalia,Vertebrata,5,6,1,1649,3569
DDIT3,MAP1LC3B,Activation,20038797,Mammalia,Eukaryota,2,6,4,1649,81631
DDIT3,MCL1,Unknown,22253918,Mammalia,Vertebrata,5,6,1,1649,4170
DDIT3,NOS3,Repression,22265908,Mammalia,cellular organisms,1,6,5,1649,4846
DDIT3,RTN3,Activation,17191123,Mammalia,Eukaryota,2,6,4,1649,8553
DDIT3,SIRT1,Repression,21801305,Mammalia,cellular organisms,1,6,5,1649,23411
DDIT3,SIRT2,Repression,21801305,Mammalia,cellular organisms,1,6,5,1649,22933
DDIT3,TF,Unknown,12939601,Mammalia,Mammalia,6,6,0,1649,3670
DDIT3,TNFRSF10B,Activation,15322075;15994939;18593935;18794136;21044953;21726997;21941003,Mammalia,Mammalia,6,6,0,1649,8795
DDIT3,TNFRSF10B,Repression,18172319;21941003,Mammalia,Mammalia,6,6,0,1649,8795
DDIT3,TNFRSF10B,Unknown,20157774;22328338,Mammalia,Mammalia,6,6,0,1649,8795
DDIT3,TRIB3,Activation,15775988;18940792,Mammalia,Eukaryota,2,6,4,1649,57761
DDX5,IGF2,Unknown,20966046,cellular organisms,Vertebrata,5,1,4,1655,3481
DEAF1,GDF5,Unknown,24861163,Eumetazoa,Eumetazoa,4,4,0,10522,8200
DEAF1,HTR1A,Repression,14507979,Eumetazoa,Eumetazoa,4,4,0,10522,3350
DEDD,CFLAR,Unknown,17193921,Mammalia,Eumetazoa,4,6,2,9191,2253
DEDD,FADD,Unknown,17193921,Mammalia,Mammalia,6,6,0,9191,8772
DEK,BCL2,Activation,17685435,Eukaryota,Vertebrata,5,2,3,7913,596
DEK,BIRC3,Unknown,16829531,Eukaryota,Eukaryota,2,2,0,7913,330
DEK,CXCL8,Unknown,16829531,Eukaryota,Vertebrata,5,2,3,7913,3576
DEK,HLA-DQB1,Unknown,12823858,Eukaryota,Eukaryota,2,2,0,7913,3119
DEK,PRDX5,Repression,19229864,Eukaryota,cellular organisms,1,2,1,7913,25824
DENND4A,ERBB2,Repression,23421821,Eukaryota,Eukaryota,2,2,0,10260,2064
DLX3,CGA,Activation,22446105,Eumetazoa,Mammalia,6,4,2,1747,1081
DLX4,BRCA1,Repression,20877436,Eumetazoa,Eukaryota,2,4,2,1748,672
DLX5,IBSP,Activation,16000302,Eumetazoa,Vertebrata,5,4,1,1749,2056
DLX5,IBSP,Unknown,23485603,Eumetazoa,Vertebrata,5,4,1,1749,2056
DLX5,IGFBP3,Unknown,17278996,Eumetazoa,Eumetazoa,4,4,0,1749,3486
DLX5,IRS2,Activation,21045156,Eumetazoa,Eumetazoa,4,4,0,1749,8660
DLX5,MYC,Activation,19497851,Eumetazoa,Opisthokonta,3,4,1,1749,4609
DMAP1,ATM,Unknown,23318425,Eukaryota,Eukaryota,2,2,0,55929,472
DMAP1,BAX,Unknown,24559687,Eukaryota,Vertebrata,5,2,3,55929,581
DMAP1,CDKN1A,Unknown,24559687,Eukaryota,Mammalia,6,2,4,55929,1026
DMAP1,DNMT1,Unknown,20864525,Eukaryota,cellular organisms,1,2,1,55929,1786
DNMT1,BAG1,Unknown,18413740,cellular organisms,Mammalia,6,1,5,1786,573
DNMT1,BIRC5,Repression,17124180,cellular organisms,Opisthokonta,3,1,2,1786,332
DNMT1,BMP2,Repression,21551187,cellular organisms,Eumetazoa,4,1,3,1786,650
DNMT1,CASP8,Repression,20398055,cellular organisms,Eumetazoa,4,1,3,1786,841
DNMT1,CDH1,Repression,18049164,cellular organisms,Eumetazoa,4,1,3,1786,9781
DNMT1,CDH1,Unknown,21846773,cellular organisms,Eumetazoa,4,1,3,1786,9781
DNMT1,CDKN2A,Repression,17934516,cellular organisms,Eukaryota,2,1,1,1786,1029
DNMT1,CDKN2A,Unknown,17490527,cellular organisms,Eukaryota,2,1,1,1786,1029
DNMT1,CDKN2B,Unknown,19545050,cellular organisms,Eukaryota,2,1,1,1786,5725
DNMT1,CXCR4,Repression,19932585,cellular organisms,Eumetazoa,4,1,3,1786,7852
DNMT1,EPCAM,Unknown,20940408,cellular organisms,Vertebrata,5,1,4,1786,4072
DNMT1,ESR1,Unknown,21655924;23242655,cellular organisms,Eumetazoa,4,1,3,1786,2099
DNMT1,GAD1,Repression,19029285,cellular organisms,cellular organisms,1,1,0,1786,2571
DNMT1,HDAC1,Unknown,24475290,cellular organisms,cellular organisms,1,1,0,1786,3065
DNMT1,IL3,Repression,15735013,cellular organisms,Primates,7,1,6,1786,3562
DNMT1,IL32,Repression,20889550,cellular organisms,Primates,7,1,6,1786,9235
DNMT1,KIR2DL3,Unknown,19628706,cellular organisms,Mammalia,6,1,5,1786,3804
DNMT1,MBD2,Repression,15618232,cellular organisms,Opisthokonta,3,1,2,1786,4893
DNMT1,MGMT,Unknown,18555750,cellular organisms,cellular organisms,1,1,0,1786,182
DNMT1,MSH2,Activation,16473673,cellular organisms,cellular organisms,1,1,0,1786,100187828
DNMT1,PROM1,Unknown,20196115,cellular organisms,Eumetazoa,4,1,3,1786,8842
DNMT1,RASSF1,Unknown,24247422,cellular organisms,Eukaryota,2,1,1,1786,11186
DNMT1,RB1,Repression,17934516,cellular organisms,Eukaryota,2,1,1,1786,5925
DNMT1,RELN,Repression,19029285,cellular organisms,Eukaryota,2,1,1,1786,7047
DNMT1,RGS10,Unknown,24475290,cellular organisms,Eukaryota,2,1,1,1786,3875
DNMT1,RUNX3,Unknown,22274925,cellular organisms,Eumetazoa,4,1,3,1786,864
DNMT1,SFRP1,Unknown,23770846;24374650,cellular organisms,Eumetazoa,4,1,3,1786,6422
DNMT1,SFRP5,Unknown,24374650,cellular organisms,Eumetazoa,4,1,3,1786,6425
DNMT1,TERT,Activation,19914212,cellular organisms,Eukaryota,2,1,1,1786,7015
DNMT1,TIMP3,Repression,22982189,cellular organisms,Eumetazoa,4,1,3,1786,7078
DNMT1,TNFRSF10B,Repression,20398055,cellular organisms,Mammalia,6,1,5,1786,8795
DNMT1,TP53,Unknown,24006445,cellular organisms,Vertebrata,5,1,4,1786,7157
DNMT1,VEGFA,Activation,17934516,cellular organisms,Vertebrata,5,1,4,1786,7422
DNMT3A,CDH6,Repression,19070387,Eukaryota,Eumetazoa,4,2,2,1788,1004
DNMT3A,CDKN1A,Unknown,24957603,Eukaryota,Mammalia,6,2,4,1788,1026
DNMT3A,CDKN2A,Unknown,17490527,Eukaryota,Eukaryota,2,2,0,1788,1029
DNMT3A,IGFBP3,Repression,19070387,Eukaryota,Eumetazoa,4,2,2,1788,3486
DNMT3A,JUP,Unknown,17998942,Eukaryota,Eukaryota,2,2,0,1788,3728
DNMT3A,POU5F1,Unknown,22867868,Eukaryota,Eumetazoa,4,2,2,1788,5460
DNMT3A,SETDB1,Unknown,16682412,Eukaryota,Eukaryota,2,2,0,1788,9869
DNMT3A,SFRP1,Unknown,24374650,Eukaryota,Eumetazoa,4,2,2,1788,6422
DNMT3A,SFRP5,Unknown,24374650,Eukaryota,Eumetazoa,4,2,2,1788,6425
DNMT3L,TDG,Repression,20428781,Vertebrata,cellular organisms,1,5,4,29947,6996
DR1,NR1I2,Activation,18305375,Eukaryota,Eumetazoa,4,2,2,1810,84458
DR1,NR2C2,Unknown,21126370,Eukaryota,Eumetazoa,4,2,2,1810,5444
DR1,PTGS2,Activation,11840453,Eukaryota,Eukaryota,2,2,0,1810,5743
DR1,TBP,Repression,16858867,Eukaryota,cellular organisms,1,2,1,1810,6908
DR1,TBP,Unknown,8670811,Eukaryota,cellular organisms,1,2,1,1810,6908
DRAP1,TBP,Unknown,15509807,Eukaryota,cellular organisms,1,2,1,10589,6908
DUX4,HEY1,Activation,24278031,Eukaryota,Eumetazoa,4,2,2,100288687,9025
E2F1,ABCB1,Activation,23542036,Eukaryota,cellular organisms,1,2,1,1869,5243
E2F1,APAF1,Activation,12149244;12766778;17600109,Eukaryota,Eukaryota,2,2,0,1869,317
E2F1,APAF1,Unknown,15972851,Eukaryota,Eukaryota,2,2,0,1869,317
E2F1,AR,Activation,21099103,Eukaryota,Eumetazoa,4,2,2,1869,367
E2F1,AR,Unknown,22508987,Eukaryota,Eumetazoa,4,2,2,1869,367
E2F1,ASF1B,Activation,17328667,Eukaryota,Eukaryota,2,2,0,1869,10308
E2F1,ATAD2,Unknown,22771493,Eukaryota,cellular organisms,1,2,1,1869,29028
E2F1,ATG5,Activation,18408756,Eukaryota,Eukaryota,2,2,0,1869,642
E2F1,ATM,Activation,12527885;22832221,Eukaryota,Eukaryota,2,2,0,1869,472
E2F1,ATM,Unknown,23993922,Eukaryota,Eukaryota,2,2,0,1869,472
E2F1,AURKA,Activation,20300951,Eukaryota,Eukaryota,2,2,0,1869,6790
E2F1,AURKB,Unknown,15033491,Eukaryota,Eukaryota,2,2,0,1869,9212
E2F1,BBC3,Activation,17263886,Eukaryota,Mammalia,6,2,4,1869,2932
E2F1,BCL2,Activation,11559537;12679318,Eukaryota,Vertebrata,5,2,3,1869,596
E2F1,BIRC5,Activation,17848598;19102934,Eukaryota,Opisthokonta,3,2,1,1869,332
E2F1,BIRC5,Repression,19102934,Eukaryota,Opisthokonta,3,2,1,1869,332
E2F1,BIRC5,Unknown,23449974,Eukaryota,Opisthokonta,3,2,1,1869,332
E2F1,BMI1,Unknown,17360938,Eukaryota,Eukaryota,2,2,0,1869,648
E2F1,BRCA1,Repression,20068145,Eukaryota,Eukaryota,2,2,0,1869,672
E2F1,BRCA1,Unknown,18660752;19466541;23285190,Eukaryota,Eukaryota,2,2,0,1869,672
E2F1,CASP7,Activation,12766778,Eukaryota,Eumetazoa,4,2,2,1869,840
E2F1,CCL3,Unknown,17707233,Eukaryota,Vertebrata,5,2,3,1869,694
E2F1,CCNB1,Unknown,22508987,Eukaryota,Eukaryota,2,2,0,1869,891
E2F1,CCND1,Activation,20220142;20655656;8618861,Eukaryota,Eukaryota,2,2,0,1869,7436
E2F1,CCND1,Unknown,19876926;22768064;8137237;9584162,Eukaryota,Eukaryota,2,2,0,1869,7436
E2F1,CCNE1,Activation,14618416;20220142;8618861,Eukaryota,Eukaryota,2,2,0,1869,898
E2F1,CD2AP,Activation,22880102,Eukaryota,Eukaryota,2,2,0,1869,23607
E2F1,CDAN1,Unknown,19336738,Eukaryota,Eumetazoa,4,2,2,1869,146059
E2F1,CDC6,Unknown,18541154,Eukaryota,cellular organisms,1,2,1,1869,990
E2F1,CDCA7,Activation,16580749,Eukaryota,Mammalia,6,2,4,1869,83879
E2F1,CDK1,Activation,14618416,Eukaryota,Eukaryota,2,2,0,1869,983
E2F1,CDKN1A,Activation,10030670,Eukaryota,Mammalia,6,2,4,1869,1026
E2F1,CDKN1A,Unknown,16923815,Eukaryota,Mammalia,6,2,4,1869,1026
E2F1,CDKN1C,Unknown,20106982,Eukaryota,Mammalia,6,2,4,1869,1028
E2F1,CDKN2A,Activation,11705881;12695664;12766778;15716352;22621932,Eukaryota,Eukaryota,2,2,0,1869,1029
E2F1,CHEK1,Unknown,18660752,Eukaryota,Eukaryota,2,2,0,1869,2042
E2F1,CHEK2,Activation,15024084,Eukaryota,Eukaryota,2,2,0,1869,11200
E2F1,CREBBP,Unknown,9238849,Eukaryota,Eukaryota,2,2,0,1869,1387
E2F1,CTNNBIP1,Activation,21532622,Eukaryota,Vertebrata,5,2,3,1869,56998
E2F1,CTSV,Unknown,23542171,Eukaryota,Eukaryota,2,2,0,1869,1515
E2F1,CUX1,Unknown,18347061,Eukaryota,Eukaryota,2,2,0,1869,132625
E2F1,DAPK2,Activation,18521079,Eukaryota,Eukaryota,2,2,0,1869,23604
E2F1,DBF4,Activation,18503552,Eukaryota,Opisthokonta,3,2,1,1869,3560
E2F1,DDIT3,Unknown,20971808,Eukaryota,Mammalia,6,2,4,1869,1649
E2F1,DHFR,Activation,14618416,Eukaryota,cellular organisms,1,2,1,1869,1719
E2F1,DIRAS3,Repression,16158053;16638845;16757345;17230502,Eukaryota,Eukaryota,2,2,0,1869,9077
E2F1,DNMT1,Repression,24502362,Eukaryota,cellular organisms,1,2,1,1869,1786
E2F1,DOK1,Unknown,23028047,Eukaryota,Vertebrata,5,2,3,1869,1796
E2F1,DRAM1,Activation,18408756,Eukaryota,Vertebrata,5,2,3,1869,55332
E2F1,DROSHA,Activation,24909689,Eukaryota,cellular organisms,1,2,1,1869,29102
E2F1,DUSP1,Activation,17638884,Eukaryota,Eukaryota,2,2,0,1869,1843
E2F1,E2F1,Unknown,7958836,Eukaryota,Eukaryota,2,2,0,1869,1869
E2F1,E2F6,Activation,16107498,Eukaryota,Eukaryota,2,2,0,1869,1876
E2F1,ECT2,Unknown,21886810,Eukaryota,Eukaryota,2,2,0,1869,1894
E2F1,ERCC1,Activation,22159227,Eukaryota,Eukaryota,2,2,0,1869,6001
E2F1,ERCC5,Activation,17893230,Eukaryota,cellular organisms,1,2,1,1869,2073
E2F1,ETV4,Activation,18687701,Eukaryota,Eumetazoa,4,2,2,1869,2118
E2F1,FANCA,Activation,18438432,Eukaryota,Eumetazoa,4,2,2,1869,2175
E2F1,FGFR1,Activation,19303924,Eukaryota,Eukaryota,2,2,0,1869,2260
E2F1,FHIT,Repression,15044096,Eukaryota,cellular organisms,1,2,1,1869,2272
E2F1,FLT1,Unknown,20516113,Eukaryota,Eukaryota,2,2,0,1869,2321
E2F1,FMN2,Unknown,23839046,Eukaryota,Eukaryota,2,2,0,1869,56776
E2F1,FOXM1,Activation,21518729,Eukaryota,Opisthokonta,3,2,1,1869,10948
E2F1,FSHR,Unknown,11883315,Eukaryota,Eumetazoa,4,2,2,1869,2492
E2F1,FZD1,Activation,23806799,Eukaryota,Eumetazoa,4,2,2,1869,8321
E2F1,FZD1,Unknown,20051274,Eukaryota,Eumetazoa,4,2,2,1869,8321
E2F1,GINS3,Unknown,17127213,Eukaryota,Eukaryota,2,2,0,1869,64785
E2F1,HIC1,Activation,19491197,Eukaryota,Eumetazoa,4,2,2,1869,3090
E2F1,HMGA1,Activation,22389255,Eukaryota,Mammalia,6,2,4,1869,284
E2F1,HSPA5,Repression,18840615,Eukaryota,cellular organisms,1,2,1,1869,3309
E2F1,IL1B,Unknown,17707233,Eukaryota,Mammalia,6,2,4,1869,3553
E2F1,IL23A,Unknown,17707233,Eukaryota,Mammalia,6,2,4,1869,51561
E2F1,IRF3,Repression,21225257;22464952,Eukaryota,Vertebrata,5,2,3,1869,3661
E2F1,ISYNA1,Activation,15464731,Eukaryota,Eukaryota,2,2,0,1869,7137
E2F1,KDR,Unknown,20516113,Eukaryota,Eukaryota,2,2,0,1869,3791
E2F1,KIF2C,Activation,23610368,Eukaryota,Eukaryota,2,2,0,1869,11004
E2F1,KIF2C,Repression,18440323,Eukaryota,Eukaryota,2,2,0,1869,11004
E2F1,KIR3DL1,Activation,18358829,Eukaryota,Mammalia,6,2,4,1869,3811
E2F1,LRBA,Activation,15064745,Eukaryota,Eukaryota,2,2,0,1869,987
E2F1,MAP1LC3A,Activation,18408756,Eukaryota,Eukaryota,2,2,0,1869,84557
E2F1,MAP3K5,Activation,16476732;17287612,Eukaryota,Eukaryota,2,2,0,1869,4217
E2F1,MAP3K5,Unknown,16512785;19610065,Eukaryota,Eukaryota,2,2,0,1869,4217
E2F1,MAPK8,Unknown,20800677,Eukaryota,cellular organisms,1,2,1,1869,5599
E2F1,MCL1,Repression,11705881,Eukaryota,Vertebrata,5,2,3,1869,4170
E2F1,MCM5,Unknown,17210690,Eukaryota,cellular organisms,1,2,1,1869,4174
E2F1,MCM8,Unknown,16325355,Eukaryota,cellular organisms,1,2,1,1869,7071
E2F1,MCPH1,Activation,22136275,Eukaryota,Eukaryota,2,2,0,1869,79648
E2F1,MDM2,Repression,20837136,Eukaryota,Eukaryota,2,2,0,1869,4193
E2F1,MEFV,Activation,20805247,Eukaryota,Vertebrata,5,2,3,1869,4210
E2F1,MT1G,Activation,15735762,Eukaryota,Primates,7,2,5,1869,4495
E2F1,MUC4,Activation,22537161,Eukaryota,Eukaryota,2,2,0,1869,4585
E2F1,MYB,Unknown,8137237,Eukaryota,Eukaryota,2,2,0,1869,4602
E2F1,MYBL2,Activation,14618416;16299810,Eukaryota,Eukaryota,2,2,0,1869,4605
E2F1,MYC,Activation,11705881,Eukaryota,Opisthokonta,3,2,1,1869,4609
E2F1,MYCN,Activation,14645238,Eukaryota,Eumetazoa,4,2,2,1869,4613
E2F1,MYH10,Unknown,8931991,Eukaryota,Eukaryota,2,2,0,1869,4628
E2F1,NELL2,Unknown,23829315,Eukaryota,Eukaryota,2,2,0,1869,4753
E2F1,NOX4,Activation,18554521,Eukaryota,Eukaryota,2,2,0,1869,50507
E2F1,NPAT,Activation,12665581,Eukaryota,Mammalia,6,2,4,1869,51282
E2F1,NRIP1,Activation,22629304,Eukaryota,Mammalia,6,2,4,1869,8204
E2F1,PCNA,Activation,14618416,Eukaryota,cellular organisms,1,2,1,1869,5111
E2F1,PCSK6,Activation,17825503,Eukaryota,cellular organisms,1,2,1,1869,7536
E2F1,PDK4,Repression,21625432,Eukaryota,cellular organisms,1,2,1,1869,5166
E2F1,PEG10,Unknown,18625225,Eukaryota,Mammalia,6,2,4,1869,23089
E2F1,PIN1,Unknown,20376080,Eukaryota,Eumetazoa,4,2,2,1869,5300
E2F1,PLK1,Activation,24076372,Eukaryota,Eukaryota,2,2,0,1869,5347
E2F1,PNRC2,Repression,16181749,Eukaryota,Vertebrata,5,2,3,1869,55629
E2F1,PPARG,Activation,12110166,Eukaryota,Eumetazoa,4,2,2,1869,5468
E2F1,PPARG,Unknown,20971808,Eukaryota,Eumetazoa,4,2,2,1869,5468
E2F1,PPP1R13B,Activation,15706352;21479363,Eukaryota,cellular organisms,1,2,1,1869,23368
E2F1,PTPRO,Unknown,18644370,Eukaryota,Eukaryota,2,2,0,1869,5800
E2F1,RACGAP1,Unknown,21886810,Eukaryota,Eukaryota,2,2,0,1869,29127
E2F1,RAD51,Unknown,23285190,Eukaryota,cellular organisms,1,2,1,1869,5888
E2F1,RASGEF1B,Activation,18396012,Eukaryota,Eukaryota,2,2,0,1869,7874
E2F1,RASGRP1,Activation,18396012,Eukaryota,Eukaryota,2,2,0,1869,10125
E2F1,RB1,Activation,8264596,Eukaryota,Eukaryota,2,2,0,1869,5925
E2F1,RBM38,Activation,22798430,Eukaryota,Eukaryota,2,2,0,1869,55544
E2F1,RNF2,Unknown,17873902,Eukaryota,Eukaryota,2,2,0,1869,2195
E2F1,RPA2,Unknown,11313881,Eukaryota,cellular organisms,1,2,1,1869,6118
E2F1,RRM1,Activation,14618416,Eukaryota,cellular organisms,1,2,1,1869,6240
E2F1,RRM2,Activation,19416980,Eukaryota,cellular organisms,1,2,1,1869,6241
E2F1,RRP1B,Unknown,20040599,Eukaryota,Eukaryota,2,2,0,1869,23076
E2F1,SERPINB5,Activation,20197383,Eukaryota,cellular organisms,1,2,1,1869,5268
E2F1,SERPINE1,Repression,11402043;11559366,Eukaryota,cellular organisms,1,2,1,1869,5054
E2F1,SIVA1,Activation,15105421,Eukaryota,Mammalia,6,2,4,1869,2205
E2F1,SKP2,Activation,23352642,Eukaryota,Eukaryota,2,2,0,1869,6502
E2F1,SKP2,Unknown,17483325;20424123;23348237;24574749,Eukaryota,Eukaryota,2,2,0,1869,6502
E2F1,TERT,Activation,21411498;22207128,Eukaryota,Eukaryota,2,2,0,1869,7015
E2F1,TERT,Repression,21411498;22207128,Eukaryota,Eukaryota,2,2,0,1869,7015
E2F1,THBS1,Activation,20976175,Eukaryota,Eumetazoa,4,2,2,1869,7057
E2F1,TLR3,Repression,22310660,Eukaryota,Eukaryota,2,2,0,1869,7098
E2F1,TNF,Unknown,17707233,Eukaryota,Mammalia,6,2,4,1869,7124
E2F1,TNFSF11,Activation,18381203,Eukaryota,Vertebrata,5,2,3,1869,8600
E2F1,TOP2A,Activation,11313881,Eukaryota,cellular organisms,1,2,1,1869,7153
E2F1,TP53,Activation,15706352,Eukaryota,Vertebrata,5,2,3,1869,7157
E2F1,TP53,Repression,8557038,Eukaryota,Vertebrata,5,2,3,1869,7157
E2F1,TP53,Unknown,12625370;21441950;22241525,Eukaryota,Vertebrata,5,2,3,1869,7157
E2F1,TP53BP2,Activation,15706352,Eukaryota,cellular organisms,1,2,1,1869,7159
E2F1,TP53BP2,Unknown,19610065,Eukaryota,cellular organisms,1,2,1,1869,7159
E2F1,TP53INP1,Activation,15706352,Eukaryota,Mammalia,6,2,4,1869,94241
E2F1,TP73,Activation,11115495;12766778;17980704,Eukaryota,Vertebrata,5,2,3,1869,5994
E2F1,TP73,Unknown,11988839;19188449,Eukaryota,Vertebrata,5,2,3,1869,5994
E2F1,TYMS,Activation,14618416;9748140,Eukaryota,cellular organisms,1,2,1,1869,7298
E2F1,TYMS,Unknown,10914714;14679120,Eukaryota,cellular organisms,1,2,1,1869,7298
E2F1,UHRF1,Activation,12838312;15361834,Eukaryota,Eukaryota,2,2,0,1869,29128
E2F1,UHRF1,Unknown,23023523,Eukaryota,Eukaryota,2,2,0,1869,29128
E2F1,ULK1,Activation,18408756,Eukaryota,Eukaryota,2,2,0,1869,51477
E2F1,VEGFA,Repression,20639906,Eukaryota,Vertebrata,5,2,3,1869,7422
E2F1,WWOX,Repression,15044096,Eukaryota,cellular organisms,1,2,1,1869,51741
E2F1,XRCC1,Activation,19031698,Eukaryota,Eukaryota,2,2,0,1869,7515
E2F1,ZNF350,Unknown,22768064,Eukaryota,Mammalia,6,2,4,1869,59348
E2F2,CUX1,Unknown,18347061,Eukaryota,Eukaryota,2,2,0,1870,132625
E2F2,MAP3K5,Unknown,16512785,Eukaryota,Eukaryota,2,2,0,1870,4217
E2F3,AURKA,Activation,18776222,Eukaryota,Eukaryota,2,2,0,1871,6790
E2F3,CCNA2,Unknown,16909110,Eukaryota,Eukaryota,2,2,0,1871,890
E2F3,CCNB1,Unknown,17098936,Eukaryota,Eukaryota,2,2,0,1871,891
E2F3,CDC6,Unknown,18541154,Eukaryota,cellular organisms,1,2,1,1871,990
E2F3,CDK1,Unknown,16909110,Eukaryota,Eukaryota,2,2,0,1871,983
E2F3,CDKN1A,Activation,10030670,Eukaryota,Mammalia,6,2,4,1871,1026
E2F3,CUX1,Unknown,18347061,Eukaryota,Eukaryota,2,2,0,1871,132625
E2F3,MAP3K5,Unknown,16512785,Eukaryota,Eukaryota,2,2,0,1871,4217
E2F3,MAPK8,Unknown,20800677,Eukaryota,cellular organisms,1,2,1,1871,5599
E2F3,PLK1,Unknown,16909110,Eukaryota,Eukaryota,2,2,0,1871,5347
E2F3,TFE3,Unknown,12748276,Eukaryota,Eukaryota,2,2,0,1871,7030
E2F3,VEGFA,Unknown,21372519,Eukaryota,Vertebrata,5,2,3,1871,7422
E2F4,AR,Unknown,22508987,Eukaryota,Eumetazoa,4,2,2,1874,367
E2F4,AURKB,Unknown,15033491,Eukaryota,Eukaryota,2,2,0,1874,9212
E2F4,BIRC5,Unknown,18504435,Eukaryota,Opisthokonta,3,2,1,1874,332
E2F4,BRCA1,Activation,20818429,Eukaryota,Eukaryota,2,2,0,1874,672
E2F4,BRCA1,Repression,17106239;20133863;21701264;23108140,Eukaryota,Eukaryota,2,2,0,1874,672
E2F4,BRCA1,Unknown,17001309,Eukaryota,Eukaryota,2,2,0,1874,672
E2F4,CCNB1,Unknown,22508987,Eukaryota,Eukaryota,2,2,0,1874,891
E2F4,CCND1,Unknown,9584162,Eukaryota,Eukaryota,2,2,0,1874,7436
E2F4,CDK2,Unknown,22447046,Eukaryota,Eukaryota,2,2,0,1874,1017
E2F4,CUX1,Unknown,18347061,Eukaryota,Eukaryota,2,2,0,1874,132625
